PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,1601,1401,1001,901
2.536498333,2.283186,2.86463,2.916085667,2.843620667,4.089404333,3.469488333,3.118371333,3.697127667,3.621001,3.2902718,3.377837667,3.183470333,3.570196333,2.940768333,2.992835
10.266018,9.277054333,8.420351667,8.128336667,6.555796,5.498616,8.014682,9.335068667,6.338799333,7.031295333,7.622967,9.422628333,7.603809667,9.323221333,8.288051,7.533833
8.931377333,4.745293333,3.761205,5.277806667,6.998276333,4.108488,5.835614333,6.738699,5.101042667,4.948024667,5.36857664,4.37216,4.458411333,7.661957333,8.401357667,8.738961
11.80176167,9.724368333,11.129606,10.453333,9.780954667,8.236214333,9.863441,11.438362,6.837866,6.732742667,9.37043728,9.216977667,7.114578667,10.30904733,11.91051167,11.773287
5.821498667,6.161911,4.682608,4.77468,7.166751333,4.635401333,6.612259333,3.528449333,3.844763,7.020661,5.26060224,4.727630333,5.170300333,6.934404667,4.251553667,4.176008
1101.669823,1979.918725,2650.064995,1513.136589,2108.844895,1106.035933,1368.925028,1337.860553,1719.631316,1056.021911,1618.837507,761.7267297,1378.978645,897.8380143,572.9917143,597.7838007
10.76996,10.536921,10.102546,9.315106,11.99893767,11.024617,10.062658,9.927069,10.923656,11.94481267,10.62210744,11.100118,11.41673833,11.47504667,10.501228,10.260902
2.597358333,3.357801667,3.426782333,4.059095667,3.324006667,2.331109,3.781122667,3.100514667,2.388354,3.692025,3.28015892,4.774805667,3.612082,3.152923333,2.456610333,2.672882667
8.456908667,8.865859667,9.411272667,9.409430333,9.710312333,9.869578,10.56329267,9.864311333,7.03915,7.309369,9.07485848,6.974651667,7.029472333,10.21853967,11.64496967,12.84248533
8.487118,9.952865667,5.262192333,7.689524,4.434966333,5.117214667,6.282833,5.154833,4.935631667,6.801356,5.81517504,8.532457,6.719940333,7.75389,4.557982667,3.582214
1502.19749,1016.395727,894.0325673,1239.435272,1612.391393,1213.803456,1260.472096,1223.502192,1134.171949,1280.681758,1232.061989,981.7350857,1309.765103,1637.736636,1618.919445,1291.68886
2.719923,3.709919667,2.708935333,3.377776,4.141960667,3.202529333,3.481495,2.376737667,2.059939333,3.702193667,3.1643384,3.022297333,3.925851667,2.410627333,1.992838667,3.295727
4.458648667,4.363184333,3.822361667,3.169564667,3.279212667,3.254426667,4.357780667,4.053933667,2.949849333,2.782079333,3.44699016,6.835341,3.448098333,5.769569333,5.379362,5.527166
17.27165,20.858103,12.69822867,15.64208067,16.40314833,13.88899167,13.47694267,12.536688,14.56564967,17.21278233,14.43804272,14.79558033,18.10964733,15.24447567,8.401451,11.38237
0.389432,0.363755667,0.129838,0.163306667,0.152079333,1.944469,5.905208,1.790879667,1.431209667,1.797951333,1.83407676,17.285585,10.80876367,4.508170333,4.147911333,0.394745333
14.155461,10.63042233,10.49344967,11.981956,8.728563,9.104873,11.92803333,11.177909,12.32495533,9.419664667,10.72344092,15.06576667,10.4968,13.05675433,13.394477,9.308375667
3.6489,1.407381667,2.090740333,0.799963,4.150155,2.449729333,1.461469,2.450698667,3.908432,5.001117,2.71471952,1.339174,1.223683,1.899446,2.018571667,1.758811667
9.508798333,7.755117667,6.802494,6.479516333,7.090893333,5.89684,9.317805,7.181743333,4.809096667,5.169511,6.60103572,7.047980667,7.739705333,9.554588333,9.670205333,7.896454333
6.655781333,7.54828,8.624602333,7.298382,10.275878,9.196671333,8.935847,7.675434667,7.204978333,6.91373,8.1170744,6.246197667,5.521542,7.718628667,9.200333667,9.64406
5.562972667,9.387672333,5.208093667,4.691728667,5.316059667,4.363409667,5.169659,3.745270667,5.168609667,7.693509333,5.2532784,9.750851667,8.172424,5.209852333,1.542087333,2.437363667
6.408595667,6.546742333,6.186255667,6.446416667,8.031926667,6.841775333,7.161367333,6.333061667,6.444695667,8.339797667,6.95571056,7.172614333,7.490642333,7.418153,5.743214,6.350317667
5.329264667,4.412976,7.328447,8.546272333,9.195936667,7.905738667,8.144798667,6.837039,4.700667333,4.187875333,6.92833996,5.011070667,4.999486667,7.750679333,8.339482,10.42461767
49.06260733,56.95156833,116.232903,55.05646767,78.573011,67.45283933,89.10551433,60.97655467,44.92497067,44.94398933,67.97481392,58.515105,35.92930133,85.21067967,124.04608,153.3353687
16.80865567,10.83702567,6.788308333,17.19013033,8.731049667,4.732474667,4.298386667,6.476551667,6.115443333,14.618409,8.94462604,3.942540333,6.120146667,6.105636,1.875050333,3.036704667
1.948759667,2.280616333,1.681315667,1.791896,2.901706333,2.786487,2.515080333,3.088121667,3.162462667,1.690399333,2.38297424,1.574771,1.520729333,1.779557333,2.695030333,2.505633333
33.21085333,38.59949533,33.194292,32.175539,43.462649,37.12777567,41.58861933,43.670584,51.11736767,48.00315533,40.78764652,32.59168067,38.091438,41.93276533,44.695046,36.91530967
10.759391,10.22325133,10.160849,9.746825333,10.86664,8.688673667,10.289687,8.298674333,7.714483333,10.78352633,9.7547716,10.96985667,11.92869833,9.810918333,9.103534667,8.801618333
15.450192,17.136848,18.863303,16.154054,21.09157067,19.246784,20.12588433,18.22101167,19.97655567,22.78371333,19.42122476,18.762341,18.77777167,17.74063833,17.26989267,20.16338533
3.422142667,3.471096667,3.599914333,3.727429,2.632865,2.795294333,3.585900667,3.857897333,3.302306,2.573241,3.28685256,4.248313667,3.108393,5.151301,3.729731667,3.572671
100.611566,84.070263,89.913758,82.85971067,76.68228267,77.21439733,94.973517,76.94829733,61.35700167,68.60741633,79.83056944,97.866977,80.77982467,98.12146567,104.756889,91.28144533
8.691792,6.656323,5.478487333,4.735213667,4.480362,4.020572,6.116285,6.476860667,4.770543333,4.411642667,5.210516,7.314939667,6.375844,6.850441667,5.335166,5.189778
12.79291967,9.753049333,12.23260033,11.66307033,12.858207,14.428487,14.418531,14.98510867,12.737103,11.77604567,13.10620296,12.67174,10.89807133,14.21559133,18.092913,15.44796933
4.791900333,2.924533333,3.250258,3.570771,3.888917333,3.476247667,4.154968667,5.271741667,6.165570333,3.852945,4.26392352,2.892425,3.623206333,3.767801667,4.495373,3.874439333
47.41795867,32.788784,30.969398,28.083745,31.09597967,19.30905333,35.20232467,37.64439867,25.68611667,24.819233,29.99901544,35.557333,35.330835,43.92158767,42.87710367,34.872043
0,0,31.603951,0,0,0,0,0,0,41.609264,8.7855858,0,26.352523,30.928524,25.603132,0
4.585357,4.100974333,4.468543,4.834946333,3.213025667,3.915529,4.41115,5.032204333,4.034259333,3.047460333,4.1112812,3.396834333,3.106476,4.264117667,5.360408333,4.308123667
7.123058,6.736075,7.721155,6.747594667,13.373393,10.595364,10.98637,10.046084,11.03223267,11.74077133,10.15087408,6.829053,7.916345,10.077471,11.18936933,10.10846
15.329972,21.383184,12.70040833,11.6404,10.35307333,10.54184633,10.868273,10.40296033,10.596492,11.130689,11.1507768,12.215054,11.80288967,10.990158,8.991530333,8.376709667
9.670188667,10.06049833,13.55526333,7.983781667,13.007134,13.25463367,15.20950167,10.08824633,11.55165667,13.49688633,12.3460938,17.723713,13.363597,10.538252,7.366023,7.823852333
26.26926267,31.47266467,28.49182,23.17034767,18.53921467,21.00114633,26.42477533,23.71680567,20.081304,18.173029,22.58250368,30.56561967,21.92294567,28.20950067,29.98230767,32.06779067
16.22677433,14.708996,19.08940167,13.932706,15.23583367,15.07256033,19.243616,20.49014833,18.618112,14.346908,17.219431,13.32940933,15.32965,17.43138133,20.38596933,14.34413133
14.74873833,17.25123767,7.590519333,10.91319433,6.454579333,5.929456333,4.853698333,6.960451667,7.084498667,6.689866667,7.256773,3.915894667,3.905893333,8.9968,2.789931,1.873714
4.324447,3.061327667,5.635249333,4.154130333,3.912235667,5.631161667,6.639669,4.772618333,5.271837333,3.071765667,4.8081964,3.905177,3.154162667,5.449954333,7.446879333,5.251535
6.082364667,6.583545333,6.180061,5.670824333,8.967643667,8.865035667,6.621511333,6.630973667,7.695790333,6.923262,7.09890288,7.206937,5.707188,8.067811667,8.249898667,8.632527667
9.306597333,11.89172167,7.980131333,9.069543667,9.740646333,9.203178333,9.729504667,8.109404667,8.365493,9.075963333,8.89608332,11.29392233,10.40838133,10.309051,8.537697333,8.870121667
6.771621667,6.491126667,11.729177,12.00659967,12.998014,10.820491,15.92899,10.91689567,7.031915333,7.030035333,10.9206822,12.76736633,4.649982667,18.74708667,34.93349733,44.48286
2.304725667,2.75778,3.435005,1.635408667,3.065207,2.978370667,4.083066333,2.409496,3.100763667,3.839175667,3.080864,3.473378333,3.399788,3.110406333,3.060724333,2.269345333
6.629638667,5.335103333,4.893421,4.832578,4.282532667,3.18296,5.491484,4.990421667,4.078489,4.031219,4.58438596,5.616803667,4.597275,5.683245,4.613322667,5.218369667
14.20100767,15.72080333,12.39189867,10.20709967,9.557826667,8.211950333,12.22539433,12.06154067,9.519482667,8.980518333,10.59871136,11.59928767,10.61376833,12.91467633,12.84466867,10.411405
8.545995667,8.398147,5.299229667,5.040184,3.735345667,2.737491667,6.580974667,4.916645667,4.402462,3.920208,4.69501484,8.212231667,7.064709667,6.596816667,5.440524333,5.174015667
8.499453667,4.163042,7.017095,6.966315667,7.269970667,5.499879,7.523482333,5.28656,2.309863667,7.397247,6.17717824,6.708751333,7.522273,6.898962667,5.635521667,8.654668
10.89859567,14.37161467,8.838367667,10.702336,19.90196233,15.00860167,12.08338267,14.79317233,20.77871067,18.69688833,14.88882956,10.04014167,12.15180733,11.831254,11.02085333,10.93437467
68.288415,34.32135,56.17101233,75.26889133,77.317202,63.93272733,85.93162267,76.93064533,52.13206233,41.21007367,65.71749116,70.70310967,44.22287,95.07703133,122.466243,119.269994
6.513221333,6.466806,6.050167333,6.262946333,5.059787,5.23972,7.573361667,7.260662,4.403802333,4.84087,5.93366756,6.745953333,5.861617667,6.844253333,7.645298,7.282933333
20.93732433,18.93466133,19.201701,22.094799,30.21170433,23.54166667,25.40521667,23.509898,20.816293,24.067803,23.4066644,25.53677633,26.062502,24.98103067,21.741188,24.899599
42.10607,15.733676,29.97629767,27.06953,31.79880967,30.253975,63.75562133,83.940947,81.61819367,46.174041,50.38122484,36.13617367,29.77643833,81.76031267,110.9021053,59.43180033
7.024182,7.127576333,11.167253,8.790023333,13.36310633,8.500078,16.17620867,10.22339833,5.799353,12.00029467,10.66387384,9.259269667,5.827510333,9.653619,9.351100667,18.14483467
15.73935033,11.68320733,10.11318933,12.69795033,21.072094,16.45236033,15.42220233,11.243036,10.777257,14.17554167,13.75064348,11.59135967,11.79958133,18.59336067,20.77374067,17.88739
5.458612667,5.042972333,4.767203333,5.216901333,4.075586333,3.695277333,4.864506333,4.317373333,4.282235333,4.425639333,4.54810492,6.697626333,6.939024333,7.395912667,4.498478667,3.935754333
4.379126,4.036501333,3.571445667,3.538931,2.914436333,2.166855,3.207373333,3.744801,2.628321667,2.505502333,3.10286056,3.372393,3.077079,3.504486667,3.196322,2.784104333
75.53459033,49.728934,61.48324833,62.40396167,75.01953767,72.348291,82.31301833,65.28802467,69.952513,64.22657967,68.88009612,83.70536033,68.99849333,90.067354,109.675273,96.177521
4.340673,3.942486,3.337517667,3.105665667,2.769548333,2.330844,3.179983333,3.244739,2.310275,2.707725333,2.91093952,3.373144667,3.338195333,3.656145667,3.336760667,2.846986667
15.20121367,11.24796167,16.185023,12.80153433,21.51376233,18.03024233,19.73559767,14.66470267,12.79725033,17.47020667,16.49258384,13.06959633,14.54546733,15.35455,17.33008233,18.169396
14.82842567,24.51450733,9.802594,12.42968933,10.13307067,9.107080333,8.484486667,9.140018,8.574807,10.15018467,9.82356144,8.788389667,12.03329467,10.86550533,5.720210667,5.374855333
49.408914,41.35231267,53.263895,45.98533733,65.314216,55.323887,59.42172267,54.661715,63.56488067,65.972727,57.54074132,55.13552533,51.90721567,62.36472,68.457605,59.77512433
23.485941,19.60859033,13.75819567,15.48091667,16.87793133,10.89647633,18.253243,19.51301633,14.22631967,13.77489467,15.8267424,19.26335,19.02905667,21.151097,19.52326733,14.225209
7.927362,4.639872333,4.460553333,8.426058667,7.992554,4.39531,6.825051333,6.613130667,3.697908,4.065623,5.79897788,4.169631667,3.238053667,5.914062333,10.742315,14.29373433
8.329321,6.576558,7.082789333,8.398405,5.454215667,6.488026,7.078205333,6.835889333,5.450027,5.691346333,6.641836,10.664419,5.381601,8.555415,9.339697333,8.149951
6.806769,5.633991,5.677006,5.906699333,6.026675667,3.917560667,6.896705,4.968689333,5.626529,10.39088467,6.25180672,8.362532667,7.663478667,5.636147,3.198871,4.089397333
25.15503467,19.67454267,18.741888,20.76942533,22.639683,22.25942033,25.27379533,28.034975,32.15235333,22.14680033,23.97796308,23.785552,21.447603,27.07210467,28.052854,24.07249167
3.341762333,4.161534667,4.145251667,2.475368,2.091288333,2.415782667,2.898817667,2.668717333,2.260043333,2.051632,2.64085836,4.297553667,2.984217667,2.930074333,3.313012667,3.218952667
14.88580167,22.22213467,15.894866,15.332566,16.26098167,18.709535,15.84920333,15.83633967,16.32002067,16.47973833,16.38694828,16.55113167,15.375977,18.03540067,14.812063,11.10594733
3.123739333,3.383020667,3.742680333,2.525958667,2.907585,3.86476,3.052184333,2.826565667,1.959160667,2.757895667,2.93047872,2.626469667,1.849874333,2.955385333,2.557697667,2.264139
4.679062,2.790891333,3.104845333,3.697799667,3.317931,2.900676667,3.782269333,4.865558667,2.959715667,2.786190333,3.5748788,2.759415,2.868023,4.811003,3.502505,3.687134667
3.747175,3.505034333,5.382201,4.811991333,4.832337667,6.39007,5.429914667,7.957266333,7.086198,3.954022667,5.6459926,2.409821333,2.678136667,4.727819,6.176962333,5.112920667
30.50306633,33.43508967,45.79881633,40.48764167,67.832982,61.33120033,57.396509,47.243478,46.94797867,42.51281467,49.86837672,28.10269833,30.85909767,46.93697933,58.00017067,64.187133
4.194241,0.12105,5.892381,6.944072667,0.468499,8.428353333,2.246007333,1.872876333,1.164782,2.136154667,3.77070804,1.462363,1.298816667,1.569834,0.650780667,0.250480667
2.896543333,3.298397667,5.605075667,2.562361667,1.597336,1.478198333,2.232214667,2.089277667,1.35725,2.017675333,2.40397312,2.228834333,1.244895,1.795035333,3.856315667,4.216446
11.879327,11.46214133,12.73071067,10.419063,12.835136,14.91653267,11.76919367,11.87606133,12.65492733,8.889480333,11.8596514,8.721119667,8.99034,13.41101867,16.41668567,13.83553533
44.34994033,38.460597,37.88345333,46.62771367,66.602226,46.89198533,50.696585,47.47404967,48.42655333,60.28572767,50.24883156,44.18183767,54.95318033,58.49670867,58.72629567,51.84853367
131.344848,155.0943957,0,71.38742033,0,37.916302,41.89295267,101.685133,48.37892933,50.03153533,42.15507272,108.355625,40.49831333,0,55.87007467,0
3.759400333,1.373872667,2.421851,1.877234,1.662474333,1.370619,2.472934667,2.517079667,1.499527,2.064037,2.06370696,2.108822333,2.237830333,2.272436667,2.123164667,2.285904
9.598961333,10.38745133,12.905057,11.11550467,11.86767967,12.33486133,13.350878,12.69858033,11.03526767,10.688673,11.915405,9.008103667,9.800883333,11.420584,11.64449333,11.76338033
7.996152,8.643025333,8.009902333,6.319747667,7.320602,5.410670333,7.104529667,6.373380333,6.639619,9.159739,7.3260046,7.964219667,6.408961667,6.129997333,6.800075667,5.397029
140.1644623,124.8069227,108.934629,129.1381987,122.282995,119.258971,136.4001457,137.6786133,173.533075,126.282321,131.2741226,136.022108,128.9213583,144.562968,163.4193377,129.1625627
8.351940667,8.011548,9.417460333,8.473281667,10.14526467,8.584413333,9.275389333,7.779082333,9.784085,7.849641333,8.900113,6.454026333,5.402525333,6.981866667,7.731858,8.827646
5.216021,5.545008333,3.199215667,3.348682,2.331383667,2.30671,2.826799667,3.853385,2.766611,2.780876,3.03771356,5.007491667,3.230576,3.495689333,2.813857333,2.593819333
13.540146,6.155979667,4.374236667,4.525038667,4.442285,3.857910333,3.967091333,3.326582,3.426065667,7.405740333,4.64720284,7.707653333,10.32549133,5.967063333,5.219009333,7.416107333
72.891699,0,35.089644,0,0,0,0,0,0,0,4.21075728,0,0,0,0,0
1.843694,0.761327667,2.019887,2.020137333,3.283304,2.222118333,2.086731667,2.959139667,2.956883667,3.379906333,2.64182192,2.290347333,1.981245333,2.603594333,2.909886,2.833852333
9.979823,12.314106,9.277734333,10.33950933,5.774775333,6.710869667,9.926036333,10.21036133,13.89140567,9.228921333,9.59014016,12.522728,13.27014567,10.05778333,7.581547333,5.507793333
20.88881633,22.01433567,19.58235467,15.27974433,16.53483033,17.735734,20.84732,16.56704,15.23385,17.09668767,17.54754624,19.808123,18.09371733,19.00330633,16.01389533,16.637178
3.12853,2.669431667,2.915957667,2.443423,2.681683667,1.920632333,3.159314667,2.935109333,1.833127,1.526689667,2.43121756,1.747743,3.169516333,3.025718,3.04499,3.003067333
9.071311,8.557104333,8.270823,8.666433667,5.83921,5.859417333,7.813275667,7.742528,5.980096333,8.058762,7.44297212,7.091103667,5.776749667,7.068449333,7.120215667,6.832984
14.711981,15.73420233,22.72446333,18.99612233,26.428535,23.674146,22.422975,17.477874,13.591399,13.27587633,19.44352232,14.50771267,14.128507,19.60646733,27.38014133,35.766328
4.991148667,4.230534333,3.565650333,1.024315,2.344021,1.993187667,3.503697,2.025441667,2.520044333,1.928024333,2.48554844,4.44116,3.159489,3.387878333,3.596542667,2.925248333
5.078904,3.621638,5.288937667,4.043706333,6.388592,5.461585667,5.814862,4.859651333,3.804941333,3.802999333,4.82447968,4.387769,3.294027333,6.574716667,7.150492,7.539864667
9.888600667,8.154540333,18.45464833,13.41854533,23.06000133,19.14100367,25.16205733,17.33996367,11.288679,11.95019333,17.20850736,8.922051,7.871647667,14.49568533,19.21243567,28.46273167
6.344719333,9.835022333,7.455096667,6.490145667,7.323063667,6.599849667,7.009270333,6.192763667,6.664408333,6.918167333,6.76788828,6.042369333,6.624672333,6.388343333,5.561995333,5.749847333
4.343495667,5.470923333,3.199350667,3.109044667,2.596172667,2.956242667,3.681150333,3.80555,3.955272333,3.234606333,3.44316184,4.124159333,2.978283,2.873509333,3.954343333,2.425646
8.418687,4.723720333,5.567453333,7.589554667,4.391096,4.595659667,6.322739667,5.364700333,5.774685333,8.466894333,6.06156572,8.099334,10.98524433,6.617048667,3.114876667,3.380001333
260.207774,262.1491287,317.2349547,236.4920797,367.9696093,200.4909287,448.3836907,310.851733,223.8871043,267.1208237,291.680885,297.1669553,303.0011013,427.0753637,420.4041463,192.158355
6.509658333,4.737323333,6.041871333,5.187394,4.818779333,6.440944,7.959905333,6.663578333,8.823351667,4.056795,6.15065228,6.587858333,6.330746,7.179808333,10.45458333,5.617919667
3.313568667,2.231780667,2.231225667,2.898675333,3.4633,2.722928667,4.011941667,4.444989667,4.552599,2.506191667,3.4115836,1.653697,2.550448333,3.006479667,3.115786333,2.550236333
74.95927167,49.78229533,58.97733667,80.04145533,73.12539033,56.637747,88.18800333,67.37702767,55.49702833,53.82482367,66.78811684,112.9309123,59.58731733,86.19139533,141.4749937,174.0187983
13.39901533,14.46679567,16.05557233,16.445412,11.26843067,13.249192,15.76386367,14.24690933,13.069228,11.291549,13.86543252,19.10590467,13.99096567,16.214904,15.14537767,12.78934533
11.25778133,10.76938267,10.55303933,11.22399433,9.634365333,9.285293667,10.59024433,12.38735467,9.514042333,9.595491667,10.45639664,12.50383067,8.980385667,11.027566,11.59427867,10.95090767
36.32176433,27.71181233,23.36664167,26.010807,22.643607,19.03001367,29.01058367,27.96790833,23.54848767,22.48190567,24.67468532,33.04708767,27.96691833,30.03677133,31.59699233,25.05203833
7.111443,7.338125667,5.803677333,5.201974333,4.634460333,4.020348667,5.644348333,6.087517,4.263036,4.057469333,5.07581548,5.284716,4.850026667,5.554713,6.273915,6.535372333
40.05939033,42.798221,23.23962233,26.12935467,15.93684033,15.850473,20.92859867,23.885432,25.784895,26.30434133,23.063118,37.35172333,34.50968,30.366495,26.02158133,18.74500467
4.694120667,3.226144,4.253675333,4.840528667,5.734090333,6.081846333,5.39437,4.225273,2.018694,2.595278667,4.35423416,5.201477333,2.353592,6.399927,13.54499967,13.55345633
5.478800333,6.13204,2.200395,5.4817,3.080787333,2.377404333,4.275959667,2.733829,3.555127667,9.375805,4.32586384,7.661781333,7.119470667,3.995283,2.081782,1.526563667
6.156799667,4.825363333,3.835067667,5.287372333,7.665267,7.989621333,7.083454333,5.295892,4.729517333,6.533576333,6.00832036,5.277203,6.126126333,6.767834333,7.182214667,7.598988
8.328694333,6.487501667,5.553151,6.454623,4.975298667,3.311631667,6.276015,6.499798333,5.290361333,5.079435667,5.65577972,7.052332333,5.580131333,6.078919,5.275778667,5.27026
10.955692,7.345514667,7.601020333,10.41808067,11.74328533,10.09828467,9.778518667,11.11238467,6.408236333,6.962229333,9.28400432,3.620048,5.465639,7.945093333,8.920795667,9.462782
21.12665833,17.081059,18.03165533,17.30221033,45.86432367,42.57456833,28.993358,30.50280233,35.40922033,32.54537233,30.8841704,18.564607,18.590215,24.079676,27.59784633,30.459306
10.88342267,11.70730567,15.39215733,11.75891667,17.47166467,15.731153,15.702856,12.13150433,11.33899867,13.09269533,13.86074904,11.057629,11.066903,11.71096133,14.314406,16.823139
7.614965333,7.019261,5.076796,5.055252,4.689459,3.759735333,5.823881,5.779988,3.816688667,3.960361,4.9006234,6.386075,5.531458667,5.381742,4.907161,4.744397667
10.112424,7.010434667,6.243641,7.858345333,5.487778667,5.532747,7.932415667,8.774862,6.248699,7.009031667,7.07012624,9.228599333,7.283513,9.089714333,7.313645667,5.970718
3.984850667,5.293252667,3.547797333,3.558644,2.261050333,2.041410667,2.456865333,2.266376333,2.624127,2.649704667,2.7295194,3.511126667,2.773368667,2.824414,2.268956333,1.875517
9.654704,8.426100333,13.44357333,9.830033333,18.14288933,15.65153667,13.82177233,11.63792933,13.04058467,12.16843233,13.23936972,7.201935667,8.239597333,13.07089067,16.01068567,15.92424767
16.398196,13.104097,10.6355,11.62281533,10.48563033,8.415753,13.10622967,14.761147,12.27297667,10.33518233,11.74850476,12.873234,10.40846767,14.46534033,15.790299,12.84360967
6.808537,6.907544,8.889244,6.371969667,6.101515333,4.330459,6.857305,6.734098667,6.146669667,5.471996333,6.59644268,6.114106333,5.229415667,5.959844333,7.897004667,7.707227333
11.60960933,9.581895333,8.761113,8.725266333,6.922904333,7.763045667,9.276027667,9.289493,8.966421333,8.914649667,8.71197884,10.38129933,9.768155,9.457362,9.695720667,9.453288667
4.274792667,2.674392667,2.880506667,3.202258,2.918445333,2.676775333,2.878559667,3.610920667,3.313637333,2.408808,2.977252,3.658377333,2.870930333,3.587468333,4.078831,3.354590667
8.809499,5.708536,6.934316667,6.453012,6.251897333,5.891231333,7.700434667,6.060984667,6.245904333,5.11764,6.35482228,7.252689333,5.990969,8.540381333,9.451390667,8.486189333
7.094076,9.563185333,6.836918333,5.854762,5.364059,4.179576,6.933126667,7.859032333,6.704894667,5.681832667,6.36634292,7.068502,7.781734333,7.242265,6.374742333,4.709388333
1209.140132,3439.328784,2873.578838,2010.153343,2249.620216,1075.062457,1643.617539,1451.742577,1580.455534,1169.537493,1750.271015,1436.062653,1868.773731,566.8350433,617.041971,527.1155103
17.017224,14.54900067,13.92691733,14.62537933,11.06466033,10.98585267,14.12357233,17.135757,11.30459533,10.825013,13.10994536,14.01316867,12.47777433,16.44643067,15.51587167,13.461465
11.165115,15.94874967,12.247415,11.02795167,13.29166633,13.93142067,13.091104,10.97044733,10.236154,12.18085267,12.09594828,11.082617,11.56551933,11.68845733,8.88119,10.77118767
4.395702333,2.885942333,4.785962333,4.480498333,4.841858667,5.354861333,4.874792,4.777221,4.126944333,3.511543333,4.57295948,3.927188,2.907481667,3.895543333,5.177660667,5.212786
5.97798,11.50165267,1.349688333,3.852198,1.513531333,0.893227333,1.371095,1.587722333,1.617542667,1.573013,1.73505688,3.997962667,2.173949667,1.62211,0.722068,0.861401667
4.615733667,5.567474,6.349015667,5.720565667,8.643941,9.404285,7.020324667,7.554700667,8.017509667,8.358468667,7.54938668,5.203884667,5.243385667,6.508721667,9.128152333,9.334132
8.312342667,7.087921,5.149313,6.743743333,5.202507667,4.040557,6.578816,8.505309333,8.131204667,5.478847333,6.38841696,7.920677,8.01532,7.966574667,7.362907333,5.468287
9.851071333,3.013793667,11.15347267,11.90266167,10.065093,16.84823233,8.556416333,6.732724333,6.646102333,9.353295667,10.13263572,4.825013667,2.647291333,7.285244333,7.865281667,6.941548333
8.479087333,6.641997,8.736117333,7.987937333,8.398448333,10.81444767,8.261054,8.998329667,7.443496667,8.187407,8.5352308,6.306961333,7.665176333,9.787978333,10.450884,10.56031067
17.407962,11.36082233,11.47801033,11.413491,11.42774133,8.319346667,12.917536,13.43417667,11.02130567,9.278381,11.42381104,12.859914,11.70115133,15.373854,16.26560467,14.41178833
4.085872667,2.962858333,3.079073667,3.393028333,3.902819667,3.969612333,3.389124333,4.632889667,4.387015667,2.922906333,3.69564956,2.462906667,1.874306333,4.155973667,5.185301667,4.080067333
7.111281333,6.102623667,7.617355667,11.58881567,9.299805,10.19060833,10.264974,11.94777667,8.600126667,9.541092333,9.75108316,6.190036333,9.970691333,9.050319667,8.781845333,11.767494
17.62322233,16.983904,20.12223967,26.29302833,23.15611433,18.998644,29.13861667,25.68404967,14.174929,17.33431267,21.53590568,18.891111,19.02812367,20.223922,29.75038267,38.50890067
26.44783867,28.829456,30.234666,27.47105733,42.78385267,37.84441267,37.87168567,35.64894267,47.08518867,43.151582,37.40673216,27.722344,30.57076267,35.551604,35.94542167,35.28874267
17.77057733,19.985005,19.977749,12.95893333,13.20294433,11.193378,13.756488,14.481556,14.429358,12.93150233,14.12429612,14.62523667,10.08654,15.692113,20.04124433,17.66027733
4.783404333,3.521721333,4.013319667,5.020420667,4.128606333,4.275913,5.156828,5.376504667,3.76258,3.355342,4.3043246,4.598856667,2.972187333,6.487071333,6.094649333,6.284664333
2.374855,2.241777667,2.980916333,2.644459667,3.785885333,2.343270667,3.026584667,4.193107667,1.869774667,1.633488,2.77779088,2.196931667,0.359691,2.54367,5.355777667,5.866291
1368.224657,944.5124473,1145.730086,1562.556884,1648.312747,1278.66879,1622.712531,1426.868702,1245.111717,1156.549084,1384.413013,1558.976559,1374.395649,1536.193965,1781.085522,1693.133014
4.834624333,7.301326667,7.423992,5.057504,7.651385667,7.580655,8.251945,6.263207,5.699804667,5.883279667,6.63870304,5.662805,5.645977,5.927135,5.870643,6.414922
15.52276433,18.45535167,8.439190667,9.328765667,7.361615333,6.681265667,9.529128333,13.14658,8.919582,9.120473667,9.48436156,6.695286,10.58241367,13.16651667,3.729878667,4.011957333
1.788993,2.513029667,1.162481,2.320890667,4.580892333,2.371058333,2.937231667,2.964912667,1.774276,1.726091,2.41498964,1.295301,1.385253333,2.242988,2.947851333,4.296816667
28.42346733,18.91299933,15.37266233,23.143758,15.76961967,16.74012533,22.890252,26.35030267,18.863926,17.20564833,19.98424296,23.592049,18.44419333,26.85891633,28.538583,22.52196833
12.73277567,20.03530467,12.62485767,13.023431,17.447376,18.14294167,19.48899467,12.338351,10.81387767,16.76670133,14.93525512,18.638269,17.48308,19.02032533,22.29695033,30.33279567
12.49222967,14.43311533,10.79505633,12.44419767,13.037335,11.46868067,12.625852,11.22287,12.42528267,13.33252,12.19079304,14.67162767,13.96572733,13.337045,11.95431867,12.193581
2.559168667,3.566108667,1.724047667,1.94637,1.616401,2.228892,2.94855,1.528911,1.727483333,1.73787,1.97350008,5.215563,3.432636333,1.610119,1.301369333,1.366977333
8.108772667,5.162159333,5.940354333,6.184328333,6.158839667,5.008634,8.459117333,9.456041,5.827882333,5.597834333,6.85301956,8.760506,9.146040333,8.672390667,7.322074667,7.212367333
