Short Gene Name,PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,1601,1401,1001,901
GTF3C5,15.878335,14.025424000000001,14.065479999999999,13.479493333333332,17.345019,14.955931333333334,16.205210666666666,14.511527000000001,14.25387,16.595754666666668,15.035747159999998,16.960937666666666,17.455600999999998,16.36081,15.817932666666666,16.330776333333333
SERHL,3.9703433333333336,3.6903209999999995,3.0748486666666666,4.166160333333334,4.433819333333333,3.030583666666667,2.6802376666666667,2.5003956666666665,2.559657,2.5646896666666668,3.12147532,3.0910876666666667,2.6109176666666665,2.943895,3.2695586666666667,2.5457016666666665
GTSE1,4.151588666666667,2.2047716666666664,3.740225666666666,3.0902053333333335,3.3338396666666665,2.3418620000000003,3.720732,2.542257,1.7437306666666668,3.611644666666667,3.028013680000001,2.739934333333333,2.9297126666666666,2.0805653333333334,2.0649463333333333,3.265518333333333
RPS27L,20.547025666666666,23.920404,32.26911833333333,38.24710666666667,41.36518733333333,43.70091633333334,44.67803633333333,48.485172,63.7149,46.27459033333333,44.93109496,54.01025166666667,41.012011,54.764709,60.898107,40.43568066666667
RBSN,2.4717753333333334,3.946768333333333,1.3729113333333334,2.9342953333333335,1.5781086666666668,1.8206443333333333,2.8230986666666666,2.1916889999999998,0.597009,1.4860046666666669,1.7892522400000004,3.712649666666667,3.924789333333333,2.8137303333333334,2.046693,2.3820756666666667
RPF2,4.394304,2.9316196666666667,3.4542546666666674,3.2711496666666666,3.408099333333333,3.0465413333333333,3.6109113333333336,3.286653333333333,2.8361403333333333,2.844476333333333,3.23458272,4.5089239999999995,4.030675,4.403973000000001,4.8870173333333335,4.599363666666666
KRI1,2.8235740000000003,3.5439286666666665,4.410714666666666,2.4056846666666667,2.5230443333333334,2.6583469999999996,3.508715333333333,2.591474333333333,2.294548333333333,3.1229709999999997,2.97583976,3.8790979999999995,2.7057719999999996,3.1302223333333337,4.298086333333333,3.691762333333333
PELP1,11.342850333333333,11.993785,12.462745333333332,10.853341,13.905049666666665,14.417579666666667,15.398058999999998,11.879404,11.183481333333333,12.994175,12.729889039999998,15.355877000000001,13.736926333333335,14.10048,12.137276,12.820477000000002
CRYBB2P1,3.765569333333333,2.644956333333333,1.4949503333333334,2.3704103333333335,5.132514,2.5543720000000003,2.354499,2.556991,1.0970423333333332,1.2678583333333335,2.3325090399999997,1.4167003333333332,2.8228456666666664,4.029331333333333,2.1658293333333334,0.9382506666666665
PATZ1,8.149064999999998,9.014951333333332,9.153813333333332,8.110071666666666,7.829595333333334,8.021385,8.805528666666666,7.266747,7.332005,9.416465,8.23979352,8.264539333333333,8.459940333333334,7.596150999999999,6.109443333333332,7.545807333333333
TAB1,7.0333326666666665,7.279847333333334,7.140626666666667,7.046985666666667,10.220709,8.885212333333333,8.659483666666667,7.268032000000001,6.499463333333334,8.489343,7.921472799999999,6.111165666666667,7.472111999999999,7.2784450000000005,7.479394333333334,9.090888666666666
BAG2,4.424689333333332,2.7995110000000003,5.478443000000001,4.9053276666666665,4.887448333333333,4.209425,5.359006666666667,5.310317,2.6501683333333332,2.831857,4.35954408,3.6850403333333333,2.073609333333333,5.605225666666667,8.79744,11.527163999999999
SNORA60,0.0,10.708208666666666,10.526534,5.124609333333333,6.105596666666667,8.160032333333332,5.232366666666667,3.109761666666667,8.006042,11.350062333333334,6.913800600000001,13.630809,2.613109666666667,2.5543133333333334,7.1248499999999995,4.526794
SH3RF1,4.739719999999999,6.444900666666666,3.904657333333333,3.583582,2.4779353333333334,2.195604,3.325730333333334,3.5122033333333333,2.4138863333333336,3.261197333333333,3.195032719999999,4.894649666666667,4.076742333333333,4.235376666666666,3.5376026666666665,2.6793866666666664
IGSF8,12.195591666666667,15.704680000000002,11.372557333333333,11.938210666666668,11.497985666666667,10.846453333333335,10.585559666666667,9.923364666666666,11.471894666666666,14.346419,11.280862919999997,10.892069666666666,13.346556999999999,10.705031,6.815409333333334,8.852774
TSPAN9,5.114703333333334,4.434805333333333,7.193164333333333,4.796831,10.220769666666667,7.378350333333334,5.644695333333334,5.846360999999999,5.277312666666667,3.467007666666667,6.189220760000001,3.564159,3.2978653333333328,6.139689333333334,10.366715,7.231508000000001
RRM1,23.394165333333333,13.735067666666666,12.289755999999999,13.323230333333333,14.903390333333334,8.544524333333333,16.226950333333335,14.876745,9.349269666666666,13.469517999999999,13.660548719999998,18.130253333333332,17.767605666666668,15.347254333333334,16.577820666666668,15.346337333333333
