"","x"
"2883",1
"2884",1
"2885",1.43862665666967e-172
"2886",0
"2887",3.94761480447968e-144
"2888",1.09233961032771e-99
"2889",4.79578337792236e-40
"2890",1
"2891",1
"2892",7.02747662470913e-113
"2893",5.41341551255118e-22
"2894",2.94185031947332e-117
"2895",8.88940646896659e-65
"2896",1
"2897",1
"2898",3.86237892824507e-134
"2899",1.02771382074704e-115
"2900",1.49746464889194e-05
"2901",1.42052513483044e-210
"2902",2.83181826632546e-11
"2903",1
"2904",0
"2905",1.73662355783239e-06
"2906",1
"2907",1
"2908",3.85899905185946e-201
"2909",1
"2910",0
"2911",2.07842354397253e-27
"2912",0
"2913",1.42302104812551e-96
"2914",1.08762609412329e-250
"2915",1.32624228002274e-134
"2916",1
"2917",1
"2918",1.18968941371054e-30
"2919",1
"2920",0
"2921",1
"2922",6.21263601785141e-126
"2923",1.81879585229957e-180
"2924",1
"2925",5.15267180030181e-61
"2926",1
"2927",1.24331740313399e-06
"2928",1
"2929",1
"2930",0
"2931",0
"2932",1
"2933",1
"2934",1
"2935",1.32695466240992e-120
"2936",1
"2937",1
"2938",1
"2939",1.07238329533069e-33
"2940",2.35731829925439e-88
"2941",1.00117348650881e-269
"2942",1
"2943",1
"2944",1
"2945",1
"2946",1
"2947",1
"2948",0
"2949",1.07467111788586e-140
"2950",0
"2951",3.55409540152458e-67
"2952",2.41709514785408e-76
"2953",1
"2954",2.09808988994771e-23
"2955",0.00106038818724309
"2956",1
"2957",1
"2958",1
"2959",3.88893778765558e-54
"2960",1
"2961",1
"2962",1
"2963",0.00100706150896992
"2964",4.18515862303893e-85
"2965",0
"2966",1
"2967",2.87835104601306e-127
"2968",1.73404253488546e-21
"2969",1.38273704682092e-70
"2970",1
"2971",1.47607447081795e-28
"2972",1
"2973",1
"2974",1.67740338918572e-145
"2975",5.16959330210745e-217
"2976",5.6126869500111e-170
"2977",1
"2978",1
"2979",4.12527544071963e-198
"2980",3.24879481501094e-31
"2981",1
"2982",1
"2983",3.94491077885349e-228
"2984",8.88167088453032e-154
"2985",1
"2986",1.83207201466188e-188
"2987",2.0762242169768e-84
"2988",4.20801389088602e-143
"2989",1
"2990",2.67587854874174e-34
"2991",1
"2992",1
"2993",1
"2994",2.11082406087439e-72
"2995",1
"2996",1
"2997",6.67430015935213e-211
"2998",5.31362784409492e-06
"2999",1
"3000",1
"3001",1
"3002",5.01059659127166e-10
"3003",1
"3004",1
"3005",1
"3006",1
"3007",1
"3008",1
"3009",1
"3010",0
"3011",1
"3012",1
"3013",0
"3014",3.0828599026004e-78
"3015",1.70845071198856e-93
"3016",1.59880959001832e-18
"3017",1.76224336557289e-141
"3018",0.00164259236189461
"3019",3.67240676469988e-21
"3020",1
"3021",1
"3022",1
"3023",1
"3024",1
"3025",4.86273917466766e-18
"3026",1.17388543073031e-91
"3027",1
"3028",1
"3029",1
"3030",1
"3031",1
"3032",7.34512627416374e-139
"3033",7.14708270203348e-52
"3034",4.2620058140345e-18
"3035",1
"3036",1
"3037",0
"3038",0
"3039",0
"3040",0
"3041",8.28879376206888e-88
"3042",1
"3043",4.15187635952421e-262
"3044",1.4574601970605e-114
"3045",1.75484677072868e-123
"3046",1.02884825650643e-67
"3047",1
"3048",1
"3049",8.58198074744342e-150
"3050",4.16569553199025e-112
"3051",0
"3052",1
"3053",1
"3054",0
"3055",1
"3056",1
"3057",1.59153344132155e-170
"3058",1
"3059",1
"3060",3.8390717507107e-113
"3061",8.23986031127871e-42
"3062",1
"3063",1.52585160111649e-133
"3064",0
"3065",7.11995465599568e-24
"3066",1
"3067",3.01761561891066e-192
"3068",1
"3069",1
"3070",1
"3071",3.47214032861359e-07
"3072",1.3030623388625e-60
"3073",3.24403926322557e-193
"3074",1
"3075",0
"3076",0
"3077",0
"3078",7.3814793212114e-137
"3079",0
"3080",0.107745834810521
"3081",8.86652280801313e-106
"3082",8.64541947792016e-81
"3083",1.95819866579775e-139
"3084",3.13732626375432e-79
"3085",1
"3086",1.02469532549284e-95
"3087",1
"3088",1
"3089",1.9883729040694e-43
"3090",0
"3091",1
"3092",0
"3093",1.67212027024754e-47
"3094",2.84919311042366e-39
"3095",1
"3096",1.54402615031694e-36
"3097",1
"3098",1
"3099",0
"3100",2.58062618152189e-96
"3101",1
"3102",1
"3103",4.73718308931261e-34
"3104",1
"3105",1
"3106",0
"3107",1
"3108",1
"3109",5.50907113668835e-61
"3110",3.0972867928898e-90
"3111",1
"3112",1
"3113",3.03915409118731e-30
"3114",1.53761986955082e-110
"3115",6.33313955337454e-57
"3116",1
"3117",7.21631427782325e-57
"3118",1.11922330279717e-256
"3119",1.58254706536657e-49
"3120",3.81949922083736e-115
"3121",1
"3122",8.10431304193451e-254
"3123",1
"3124",5.17120823007035e-32
"3125",2.79104255573935e-118
"3126",1.1142018457947e-88
"3127",1
"3128",1
"3129",1
"3130",2.70696966354678e-70
"3131",1
"3132",1
"3133",4.57076959457442e-139
"3134",1
"3135",2.94008654916197e-77
"3136",3.66162781768094e-28
"3137",0
"3138",1
"3139",3.42575101604298e-64
"3140",0.00133722925754925
"3141",0
"3142",0
"3143",5.55243111521246e-92
"3144",1
"3145",5.80905673089647e-62
"3146",1.2195693533367e-295
"3147",1
"3148",2.85794377732479e-31
"3149",1
"3150",1
"3151",1
"3152",0
"3153",1.88282766179093e-32
"3154",1
"3155",2.2298814767618e-274
"3156",2.80561765868493e-121
"3157",1
"3158",1
"3159",1.7987341362864e-43
"3160",1.66767912306798e-221
"3161",1
"3162",1
"3163",3.51514508908785e-176
"3164",0
"3165",1
"3166",1
"3167",8.89177343763091e-117
"3168",1
"3169",0
"3170",1
"3171",3.44956431595019e-55
"3172",9.33182814030091e-08
"3173",1
"3174",1
"3175",0
"3176",1
"3177",8.51464469447323e-61
"3178",1
"3179",1
"3180",1
"3181",3.0717472451209e-189
"3182",1
"3183",1
"3184",0
"3185",1.58057849261983e-22
"3186",1
"3187",3.61088728486768e-59
"3188",1
"3189",6.06377347181054e-07
"3190",1.11671778282176e-55
"3191",7.07725811254922e-72
"3192",1
"3193",1
"3194",1
"3195",3.31229060115258e-108
"3196",0
"3197",1
"3198",1
"3199",1
"3200",8.18792232654699e-86
"3201",1
"3202",9.63377841988985e-108
"3203",0
"3204",1
"3205",5.99825101165777e-10
"3206",1.00289652843309e-203
"3207",3.38530672018898e-150
"3208",0
"3209",1.88958049100844e-18
"3210",3.96507087881736e-06
"3211",0
"3212",0
"3213",9.14612398962496e-112
"3214",0
"3215",1
"3216",0
"3217",8.97176915852322e-67
"3218",6.67511551454385e-156
"3219",1
"3220",2.35215921294705e-263
"3221",1
"3222",1
"3223",1
"3224",6.52831111523453e-15
"3225",1
"3226",0.0365070687078305
"3227",1
"3228",0
"3229",6.28863257658462e-08
"3230",1
"3231",1.6497217129091e-125
"3232",1
"3233",1.8948352123324e-154
"3234",1.6113685825623e-08
"3235",8.14556816661079e-228
"3236",7.11953647066093e-141
"3237",1
"3238",2.68962140874358e-62
"3239",1
"3240",1.26155807251531e-159
"3241",1
"3242",0
"3243",6.95513806987126e-301
"3244",1
"3245",1
"3246",1
"3247",1
"3248",1
"3249",1.51909690729505e-69
"3250",1.3958845720479e-282
"3251",1
"3252",2.49847568290859e-173
"3253",1
"3254",1
"3255",1.68015169967394e-100
"3256",1.83316315547648e-172
"3257",1
"3258",1
"3259",0
"3260",0
"3261",8.01910860322806e-129
"3262",1
"3263",1
"3264",1
"3265",1
"3266",1
"3267",7.02540269747125e-192
"3268",2.1847870398468e-36
"3269",1
"3270",1
"3271",1
"3272",7.30345379190951e-118
"3273",1
"3274",8.30189979634208e-61
"3275",8.75703995316201e-62
"3276",1
"3277",1
"3278",1
"3279",0
"3280",5.53442446079943e-30
"3281",1.49297560126124e-41
"3282",0
"3283",1.68394548541921e-42
"3284",0
"3285",0
"3286",8.1329778160293e-65
"3287",1
"3288",3.33903693943887e-75
"3289",2.51371692245325e-24
"3290",1
"3291",2.44796659039729e-06
"3292",0
"3293",1
"3294",1
"3295",0
"3296",1.86394392514655e-91
"3297",1.17132754372979e-129
"3298",1
"3299",1
"3300",1
"3301",1.10123429381201e-26
"3302",0
"3303",2.44793262129195e-31
"3304",1
"3305",1.66355460227398e-317
"3306",1
"3307",1
"3308",1
"3309",1
"3310",1
"3311",1
"3312",1
"3313",7.90704158566961e-73
"3314",0
"3315",0
"3316",1
"3317",1.48073448301985e-21
"3318",1.13052582565271e-50
"3319",1
"3320",1
"3321",1
"3322",1
"3323",1
"3324",0
"3325",1
"3326",1.03560360859792e-52
"3327",1
"3328",1
"3329",1
"3330",1.71102265413998e-61
"3331",0
"3332",1
"3333",2.25138420151075e-37
"3334",9.01122016807673e-160
"3335",2.86837975088941e-273
"3336",2.3820412135524e-63
"3337",6.8183518423335e-123
"3338",1.79447121279054e-63
"3339",1
"3340",0
"3341",6.78326985745333e-54
"3342",1
"3343",0
"3344",1
"3345",1
"3346",1
"3347",1
"3348",0
"3349",1.69244870832409e-95
"3350",6.29586827843974e-235
"3351",1
"3352",1
"3353",1
"3354",1
"3355",1
"3356",1
"3357",1
"3358",0
"3359",4.41619651013284e-108
"3360",1.45146466112001e-05
"3361",1
"3362",1
"3363",3.67770722652719e-42
"3364",0
"3365",1
"3366",1
"3367",7.89322455565406e-158
"3368",1.03494733376561e-119
"3369",2.05056584559272e-73
"3370",1
"3371",8.57019798151061e-42
"3372",0
"3373",3.43095247761744e-304
"3374",1
"3375",1.28771521170461e-120
"3376",6.62856675289559e-105
"3377",1
"3378",1
"3379",1.51585186091339e-27
"3380",1
"3381",4.23145156036878e-44
"3382",1.02916785504061e-118
"3383",1
"3384",0
"3385",0
"3386",1.70496086331701e-176
"3387",0
"3388",2.74573929098286e-32
"3389",1
"3390",1
"3391",2.14547297812461e-152
"3392",1
"3393",1
"3394",1
"3395",1
"3396",1
"3397",6.11393767601147e-87
"3398",0
"3399",2.13795668187712e-183
"3400",1
"3401",2.49794934139073e-155
"3402",2.9808121486438e-52
"3403",5.31915091688242e-94
"3404",1
"3405",1
"3406",1.19413734044235e-72
"3407",1
"3408",1
"3409",0
"3410",0
"3411",1
"3412",4.45741085744837e-240
"3413",0
"3414",0
"3415",0
"3416",1
"3417",1
"3418",1
"3419",2.37724174553535e-19
"3420",1
"3421",1
"3422",1
"3423",0
"3424",1
"3425",1.7459121509955e-147
"3426",5.52643092480089e-149
"3427",2.89248795889369e-214
"3428",1.81662792572554e-50
"3429",1
"3430",1
"3431",5.23801906934985e-74
"3432",1
"3433",6.47185695173111e-85
"3434",1
"3435",3.20429336998254e-60
"3436",1
"3437",6.23777022040079e-157
"3438",1
"3439",4.59804736084398e-08
"3440",1
"3441",1
"3442",1
"3443",2.89255966574623e-109
"3444",1
"3445",1
"3446",1
"3447",1
"3448",1.94495269328934e-47
"3449",1
"3450",1.70359180900336e-08
"3451",1
"3452",1.04134504578679e-82
"3453",1
"3454",1
"3455",7.9703509741406e-87
"3456",2.10264788452853e-20
"3457",1.60360844061212e-73
"3458",1
"3459",1
"3460",8.30336372526969e-206
"3461",1
"3462",8.59855759635858e-167
"3463",1
"3464",1
"3465",1
"3466",4.63539547158661e-136
"3467",3.24208866970646e-137
"3468",1.94975373825177e-203
"3469",5.19986975820758e-32
"3470",0
"3471",4.56230016684053e-50
"3472",1
"3473",1
"3474",5.37114964369579e-31
"3475",6.15351123708782e-27
"3476",1
"3477",1
"3478",1
"3479",1
"3480",1
"3481",1
"3482",1
"3483",1
"3484",0
"3485",0
"3486",1
"3487",1.61730656626904e-93
"3488",1
"3489",1
"3490",1
"3491",1
"3492",6.09250683801488e-53
"3493",1
"3494",1
"3495",1
"3496",1
"3497",1
"3498",1.48590079000468e-94
"3499",6.10083566193516e-275
"3500",1
"3501",4.23672736193615e-261
"3502",1
"3503",0
"3504",3.07767405225347e-153
"3505",0
"3506",1
"3507",1
"3508",1
"3509",1
"3510",1
"3511",4.13853672210115e-47
"3512",0.0273702934936836
"3513",4.84269290650108e-15
"3514",1
"3515",1
"3516",0
"3517",3.12957567130568e-07
"3518",1
"3519",1
"3520",1
"3521",1
"3522",1
"3523",1
"3524",9.62788690686052e-113
"3525",1.1815072601642e-232
"3526",9.43789598919232e-87
"3527",1.15678047654067e-126
"3528",1
"3529",3.03321893296345e-55
"3530",1
"3531",1.87374133684318e-17
"3532",1
"3533",0
"3534",0
"3535",1.05491126172163e-239
"3536",1
"3537",1
"3538",2.11830415724978e-32
"3539",9.27260849380199e-115
"3540",1
"3541",0
"3542",0
"3543",1
"3544",8.18392938906357e-99
"3545",1
"3546",1
"3547",1
"3548",1
"3549",1
"3550",3.54574259219291e-152
"3551",1
"3552",1
"3553",0
"3554",4.20754783953352e-136
"3555",1
"3556",1
"3557",1
"3558",5.47503118515384e-144
"3559",1
"3560",1.01688686330689e-42
"3561",1
"3562",1
"3563",0
"3564",0
"3565",1
"3566",1.50842431269774e-40
"3567",7.15360860925253e-176
"3568",1
"3569",0
"3570",1.86892306047077e-194
"3571",5.59219191154039e-44
"3572",3.19431606304186e-85
"3573",1
"3574",1
"3575",2.14841911144617e-63
"3576",1.72450732961372e-233
"3577",4.32585512873286e-191
"3578",1.9008956441936e-161
"3579",1.30272290544318e-24
"3580",3.28463123465686e-21
"3581",7.45394510250531e-34
"3582",1.48822410830774e-132
"3583",1
"3584",1.0300685394778e-76
"3585",1
"3586",4.96081398006656e-100
"3587",7.21642385105507e-154
"3588",1
"3589",1
"3590",1
"3591",1
"3592",1
"3593",2.11937932888037e-131
"3594",5.85880937293845e-128
"3595",7.09900211362668e-133
"3596",1
"3597",1
"3598",2.42245048209097e-30
"3599",1
"3600",0
"3601",1
"3602",1.57531591192727e-70
"3603",1
"3604",3.06211687243472e-137
"3605",4.61231890062836e-60
"3606",1
"3607",2.3858060501828e-27
"3608",1
"3609",1
"3610",1
"3611",6.77352515064908e-34
"3612",1
"3613",5.53348316042675e-05
"3614",1
"3615",1
"3616",1
"3617",1
"3618",1
"3619",1
"3620",1
"3621",0
"3622",1
"3623",1
"3624",0
"3625",1
"3626",1
"3627",7.71473291935578e-47
"3628",1
"3629",4.1622875364865e-66
"3630",1
"3631",0
"3632",3.23520248261627e-53
"3633",1
"3634",1.02420598324015e-135
"3635",0
"3636",0
"3637",1.55593601553627e-29
"3638",4.83116964922066e-40
"3639",4.1229371825482e-91
"3640",1
"3641",1.2780799513018e-189
"3642",0
"3643",1
"3644",0
"3645",0
"3646",9.01247515840791e-13
"3647",4.04234456121787e-37
"3648",1
"3649",6.07217043831548e-227
"3650",1
"3651",0
"3652",4.8068824977216e-282
"3653",0
"3654",8.13309878005704e-198
"3655",1
"3656",5.90660669406393e-12
"3657",1.76767507622275e-38
"3658",5.16457376686261e-11
"3659",4.89526272221837e-55
"3660",1
"3661",1.04531173662187e-197
"3662",1
"3663",1
"3664",0
"3665",1
"3666",0
"3667",1.97641589711387e-20
"3668",1
"3669",1.56443367223601e-129
"3670",3.42526190654973e-134
"3671",1.64481245447977e-193
"3672",1
"3673",4.20488030163761e-224
"3674",1
"3675",1
"3676",2.72438455665811e-19
"3677",1
"3678",0
"3679",2.15753520401257e-52
"3680",1
"3681",0
"3682",7.23022465821857e-40
"3683",1
"3684",1
"3685",1
"3686",8.94174190137048e-80
"3687",1
"3688",3.5799796589463e-234
"3689",1
"3690",1
"3691",1
"3692",1
"3693",1
"3694",7.60582906796314e-167
"3695",1
"3696",1
"3697",1
"3698",6.8905301805992e-141
"3699",1
"3700",1
"3701",1.3062497764128e-62
"3702",2.3362678958735e-125
"3703",1
"3704",7.91434738875611e-20
"3705",1
"3706",9.62082924352071e-71
"3707",2.00899432088702e-74
"3708",0
"3709",2.78895787439439e-82
"3710",2.91692950132946e-236
"3711",1
"3712",1.5247588839367e-81
"3713",9.39534446276339e-163
"3714",1
"3715",1
"3716",1
"3717",8.02847105781648e-15
"3718",1.21800392418502e-154
"3719",1
"3720",1
"3721",1
"3722",1.1081779118905e-05
"3723",1.91047227460834e-75
"3724",1
"3725",2.19608236662585e-48
"3726",7.19348641400528e-249
"3727",0
"3728",2.16252654901124e-51
"3729",4.49773316452457e-126
"3730",0
"3731",1
"3732",1
"3733",1
"3734",1
"3735",1
"3736",9.43525948431377e-232
"3737",1
"3738",1
"3739",1
"3740",1
"3741",1
"3742",1
"3743",0
"3744",3.39873209412211e-136
"3745",1
"3746",1
"3747",1
"3748",1
"3749",1
"3750",4.30503401592953e-20
"3751",1
"3752",1
"3753",4.6870091662383e-73
"3754",4.73696570257504e-45
"3755",1
"3756",1
"3757",1
"3758",2.20159617467069e-50
"3759",2.39205391525071e-221
"3760",0
"3761",9.94245024762111e-250
"3762",1
"3763",5.07208918083829e-161
"3764",1
"3765",1
"3766",1
"3767",1
"3768",1
"3769",1
"3770",1
"3771",2.35563483868609e-26
"3772",0
"3773",1
"3774",1.31193459423582e-173
"3775",1.3556657762222e-24
"3776",1
"3777",1.01712684800078e-12
"3778",9.44709808195997e-29
"3779",4.67334187490932e-06
"3780",1
"3781",2.68310586853354e-266
"3782",3.08174990164616e-69
"3783",1.44917623291539e-29
"3784",0
"3785",1
"3786",1
"3787",1
"3788",6.34001853775951e-46
"3789",1
"3790",7.9339819856705e-165
"3791",2.04095187046864e-12
"3792",2.42057353997148e-28
"3793",1
"3794",1.41914820252249e-166
"3795",1
"3796",1
"3797",1
"3798",1
"3799",1
"3800",1
"3801",1
"3802",1
"3803",0
"3804",1
"3805",1
"3806",1.76400860294894e-10
"3807",1.01230024861209e-120
"3808",1
"3809",1
"3810",1
"3811",3.75639398160703e-210
"3812",1
"3813",6.27002159364705e-118
"3814",2.47474001794421e-163
"3815",1
"3816",1.48474480019071e-46
"3817",1.73197310017422e-61
"3818",1
"3819",9.12360001600234e-118
"3820",2.29133474695682e-97
"3821",0
"3822",0
"3823",9.05316681788488e-09
"3824",4.2283004665126e-188
"3825",1.7842367893266e-166
"3826",1
"3827",1
"3828",0
"3829",1
"3830",5.2398985522231e-183
"3831",8.44845360839574e-50
"3832",0
"3833",1
"3834",1
"3835",1.45560717073698e-53
"3836",1
"3837",1
"3838",9.71553134214095e-133
"3839",0
"3840",8.61152301873957e-160
"3841",1
"3842",1
"3843",1
"3844",1.49708037826338e-20
"3845",0
"3846",1.34396952485994e-48
"3847",9.46286561648254e-106
"3848",1
"3849",1
"3850",1
"3851",1
"3852",5.9669828640716e-146
"3853",1
"3854",1
"3855",3.81667684251777e-40
"3856",3.81212011124584e-136
"3857",1
"3858",3.4596645881994e-159
"3859",8.6954594809611e-132
"3860",1
"3861",0
"3862",3.62648727505911e-96
"3863",3.23667599361103e-18
"3864",1.4718984038568e-72
"3865",1.46462510902647e-203
"3866",4.72829346843763e-45
"3867",1
"3868",1
"3869",1
"3870",2.71466042954143e-62
"3871",1
"3872",9.43254083192242e-260
"3873",1
"3874",1
"3875",0
"3876",8.59019445784492e-07
"3877",1.34752324985834e-109
"3878",0
"3879",1
"3880",1
"3881",1
"3882",1
"3883",0
"3884",0
"3885",1
"3886",0.00123735108558257
"3887",1
"3888",9.279663699018e-41
"3889",1
"3890",1
"3891",2.55617708963845e-206
"3892",2.27043127103687e-170
"3893",1
"3894",0
"3895",1
"3896",1
"3897",1
"3898",1
"3899",1
"3900",1
"3901",0
"3902",1
"3903",1
"3904",1
"3905",0
"3906",1
"3907",1
"3908",1
"3909",1
"3910",0.00485229224343716
"3911",1
"3912",0
"3913",2.44968452306642e-18
"3914",1
"3915",1
"3916",8.22770738205647e-170
"3917",1.7453742050922e-143
"3918",1.72617629319282e-16
"3919",1
"3920",0
"3921",1
"3922",1
"3923",4.02096295810906e-63
"3924",1
"3925",1
"3926",1
"3927",1
"3928",0
"3929",2.96087589016924e-105
"3930",1
"3931",1
"3932",4.43052016376429e-177
"3933",7.16474875095057e-104
"3934",1
"3935",1.18367578826438e-200
"3936",6.9929215980317e-23
"3937",0
"3938",1
"3939",1
"3940",3.43329068144867e-10
"3941",1
"3942",0
"3943",3.51573306068613e-166
"3944",3.36457802088066e-186
"3945",2.00484489284514e-47
"3946",1
"3947",1
"3948",1.2293527627517e-15
"3949",0
"3950",1
"3951",1
"3952",1.34593204900808e-58
"3953",1
"3954",1
"3955",1
"3956",1
"3957",1
"3958",4.3640752671354e-88
"3959",5.37156404026632e-109
"3960",4.04306084227211e-59
"3961",2.357582132736e-14
"3962",1
"3963",1
"3964",1
"3965",7.35222933207209e-06
"3966",1
"3967",1
"3968",1
"3969",2.25036161686221e-76
"3970",0.00244235550514188
"3971",1
"3972",0
"3973",7.82718043677429e-15
"3974",3.87837088610124e-30
"3975",1
"3976",1
"3977",1
"3978",3.53904566873658e-72
"3979",1
"3980",0
"3981",0
"3982",8.85842169646193e-149
"3983",2.2113254965717e-76
"3984",1
"3985",2.69870742299449e-94
"3986",4.80307010812624e-135
"3987",1.57735490902088e-73
"3988",0
"3989",1
"3990",1
"3991",4.50998585444176e-203
"3992",1.07060350732804e-189
"3993",1
"3994",1
"3995",1
"3996",1
"3997",1
"3998",1
"3999",1
"4000",1
"4001",1.86274966602905e-107
"4002",1
"4003",3.51466263996642e-255
"4004",1.63411682959158e-55
"4005",1
"4006",1
"4007",1
"4008",1
"4009",2.23875462932844e-136
"4010",2.74736462193003e-288
"4011",4.19309073896156e-210
"4012",1
"4013",1
"4014",1
"4015",1
"4016",5.88541413561207e-80
"4017",1
"4018",3.33390710997041e-11
"4019",1
"4020",1
"4021",1
"4022",1
"4023",0
"4024",1.45934556160726e-08
"4025",0
"4026",0
"4027",0
"4028",3.50190212072843e-08
"4029",7.15542043098908e-135
"4030",3.24020544491517e-125
"4031",0
"4032",0
"4033",1
"4034",1
"4035",1
"4036",2.56705301591439e-95
"4037",1
"4038",1
"4039",0
"4040",1
"4041",1
"4042",1
"4043",6.02302557669606e-231
"4044",4.71044759598318e-19
"4045",0
"4046",1.66869519101628e-26
"4047",0
"4048",1.34619683399591e-80
"4049",1.56960209236344e-247
"4050",1
"4051",1
"4052",1
"4053",1
"4054",0
"4055",1.58300363924045e-16
"4056",1
"4057",1
"4058",1
"4059",1
"4060",1.23525652978377e-120
"4061",1
"4062",3.14090208681396e-67
"4063",1
"4064",1
"4065",1
"4066",1
"4067",2.08457913063379e-106
"4068",7.21113077564998e-64
"4069",0
"4070",1
"4071",3.95294475161998e-147
"4072",1
"4073",1
"4074",1
"4075",0
"4076",1
"4077",1
"4078",1
"4079",1
"4080",7.10110253553916e-14
"4081",8.99143107639913e-182
"4082",1
"4083",1
"4084",1
"4085",1
"4086",1
"4087",1
"4088",1
"4089",1
"4090",1
"4091",0.00187921889354352
"4092",1
"4093",3.79856432545302e-143
"4094",1
"4095",8.38202234240392e-16
"4096",1
"4097",1.73005431459223e-64
"4098",1
"4099",6.47568726243641e-57
"4100",1
"4101",0
"4102",2.576526099433e-212
"4103",1
"4104",4.18320352619879e-50
"4105",3.92664998664041e-08
"4106",7.36190253533611e-153
"4107",1
"4108",7.9933491842956e-64
"4109",1.58002212655016e-34
"4110",1
"4111",1
"4112",1
"4113",1
"4114",1
"4115",1
"4116",4.83735768904457e-148
"4117",1
"4118",1
"4119",3.44493774636464e-31
"4120",0
"4121",2.02839336082489e-28
"4122",2.80109250583631e-187
"4123",5.10027205265275e-122
"4124",1
"4125",1
"4126",2.06794094576664e-124
"4127",4.6986880237016e-61
"4128",0
"4129",1
"4130",0
"4131",1
"4132",0
"4133",1
"4134",0
"4135",1.1838884409177e-108
"4136",1
"4137",1
"4138",1.09084756877783e-41
"4139",8.00299398022986e-08
"4140",1
"4141",1
"4142",2.1076211924396e-97
"4143",2.58661306368968e-215
"4144",4.36822910119594e-94
"4145",1
"4146",2.50549612217663e-14
"4147",0
"4148",1
"4149",1
"4150",2.46241643577351e-48
"4151",1
"4152",0
"4153",7.02477562639159e-147
"4154",7.05103278264081e-199
"4155",1
"4156",2.6391847480394e-213
"4157",4.19541337618719e-09
"4158",7.9658136728132e-45
"4159",2.05432364322719e-152
"4160",1.56548305104193e-52
"4161",5.58945843917507e-07
"4162",1
"4163",1
"4164",3.41760079358257e-255
"4165",1
"4166",1
"4167",1
"4168",1
"4169",1
"4170",1
"4171",1
"4172",3.87211419056978e-34
"4173",1
"4174",1
"4175",5.58379022293388e-80
"4176",1
"4177",1.0318232528061e-220
"4178",4.20523515547286e-54
"4179",1
"4180",1
"4181",1
"4182",1.01490252479956e-11
"4183",1
"4184",0
"4185",1
"4186",1
"4187",1.84791466232576e-246
"4188",1
"4189",0
"4190",9.84557344123491e-105
"4191",1.03832984197024e-148
"4192",1
"4193",0
"4194",1
"4195",1.90335736828885e-79
"4196",1
"4197",0.000495167256636214
"4198",6.07353787322133e-75
"4199",1
"4200",0
"4201",1
"4202",1
"4203",1
"4204",2.50908243809651e-284
"4205",3.90517992015644e-56
"4206",0
"4207",0
"4208",1
"4209",1
"4210",0
"4211",6.5924190885712e-43
"4212",0
"4213",1
"4214",1
"4215",3.98249033370179e-80
"4216",1
"4217",1
"4218",1
"4219",1
"4220",3.05235345708141e-29
"4221",7.40901553314249e-209
"4222",1
"4223",0
"4224",0
"4225",2.62188273982294e-130
"4226",3.90217761760615e-111
"4227",1
"4228",6.01673926047439e-201
"4229",1
"4230",4.5716326639965e-20
"4231",5.70555869386682e-245
"4232",2.89121490840685e-187
"4233",3.33515899719787e-241
"4234",0
"4235",1
"4236",5.06302512646848e-15
"4237",1
"4238",9.34903056511164e-135
"4239",0
"4240",1.54909990670761e-77
"4241",1.4494523587706e-06
"4242",3.48139534533317e-30
"4243",1
"4244",6.37909016449151e-102
"4245",1
"4246",0
"4247",3.08324431112316e-76
"4248",1
"4249",1
"4250",1
"4251",2.5387493480976e-13
"4252",1.229970844326e-100
"4253",1
"4254",5.6660127339028e-153
"4255",9.57434484203211e-258
"4256",6.42190429159619e-132
"4257",1
"4258",1
"4259",7.13317813060739e-231
"4260",1
"4261",1
"4262",4.66346664115407e-122
"4263",2.56738460459158e-62
"4264",0
"4265",2.77525211580049e-311
"4266",3.53438645526926e-71
"4267",1
"4268",1
"4269",0
"4270",1
"4271",1
"4272",1
"4273",1
"4274",1
"4275",0
"4276",0
"4277",1
"4278",1.82258446646355e-148
"4279",1.17961677168849e-10
"4280",1
"4281",7.63435676472771e-98
"4282",1
"4283",2.73357477964359e-201
"4284",1
"4285",0
"4286",1
"4287",0
"4288",1
"4289",0
"4290",1
"4291",6.05630553457647e-140
"4292",0
"4293",1
"4294",3.17248649835867e-15
"4295",1
"4296",1
"4297",1
"4298",4.29024796213834e-71
"4299",1
"4300",3.6283378171125e-07
"4301",8.25461907665851e-185
"4302",1
"4303",1
"4304",3.31262939859438e-18
"4305",1.21084739412442e-38
"4306",1
"4307",1
"4308",1
"4309",6.82628337383508e-284
"4310",1
"4311",1
"4312",2.05535607017946e-297
"4313",0
"4314",5.96031402442614e-97
"4315",1
"4316",6.15466431268821e-41
"4317",0
"4318",1
"4319",1.01679490636181e-154
"4320",1.49534116741007e-135
"4321",1
"4322",2.77638328681856e-153
"4323",1
"4324",8.37263338219899e-86
"4325",1
"4326",0
"4327",1
"4328",1
"4329",1
"4330",1
"4331",0
"4332",1
"4333",1.38853676634841e-134
"4334",1
"4335",1
"4336",1
"4337",1
"4338",8.44247197819266e-12
"4339",1
"4340",1
"4341",2.89354855183399e-08
"4342",0
"4343",0
"4344",1
"4345",1.13543885291385e-59
"4346",6.7553868485977e-26
"4347",1
"4348",1
"4349",9.97321726400601e-75
"4350",0
"4351",1
"4352",1
"4353",0
"4354",1
"4355",1
"4356",1
"4357",1
"4358",1
"4359",1
"4360",3.52482544976779e-73
"4361",1.35935470678699e-134
"4362",1
"4363",9.03224266492302e-29
"4364",1
"4365",1
"4366",0
"4367",3.33474080238422e-108
"4368",5.64482785171243e-15
