PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,14758x3,14799x1,14824x13,14763x7,14739x3,14765x2,14710x6,14781x16,14746x8
7.390055,7.683489667,9.161030333,7.775296,16.76880767,13.34427867,12.353767,11.93941833,15.03119667,16.156718,10.86615733,10.22288233,15.66795333,11.93091367,15.00524,14.605036,13.780378,14.22509733,5.642895,7.441022667,11.5183405
16.378088,13.04445933,13.58716167,11.481823,13.26081433,9.609919,15.278657,17.72391133,13.64252633,11.39506967,18.2947,11.319242,13.54501733,18.85321833,16.54525133,18.344003,16.498454,15.98328533,10.047266,16.56486333,11.070899
5.783185333,5.786113,4.300291333,4.709841333,5.123981333,2.748764667,5.904945333,5.588679,3.833393333,4.300475333,6.894220667,3.415175,5.181434333,3.339148333,4.800009333,3.157889333,2.68991,4.285385667,0.830953,6.596577,4.022202667
41.82113833,60.23911733,26.79955733,41.52298067,38.63238533,38.623588,29.98977667,34.075285,37.54601467,30.598878,31.68863267,31.13339067,39.022064,9.382652,26.70995033,13.5641,17.744098,21.45279667,43.26077,47.95623067,19.9207685
9.478753667,7.704699667,9.978995667,8.405256667,7.103620667,8.195745333,9.094855667,9.183015333,6.835616,6.539640667,10.53699767,11.38797067,8.925099667,12.90182633,8.773384667,7.439536,9.501994,9.613258,7.126568,8.432996333,7.396078
5.336333333,5.342589333,6.732499,6.245435333,3.297431333,6.266597,6.330851333,8.253634667,6.494564667,5.977002,8.347317333,7.630090333,5.146176,6.369799667,4.131739667,2.735892667,3.6302825,4.352885333,7.369889,9.211939667,2.645734667
2.838260667,3.159333333,2.84877,1.872840333,1.825062333,1.736897333,2.654013667,1.882299667,1.91747,1.783525,2.554419333,2.482886667,1.898975,2.233247,2.312346,3.391569333,1.9793455,3.287126333,1.262134,3.343144667,2.054664334
6.971967,5.460878333,5.945424667,5.431145333,4.438817,3.657149667,6.069294667,6.040096333,4.124434333,4.299480667,9.147861,6.644625,4.620397667,4.068677667,4.932315667,4.923875333,4.8837485,4.675608667,6.989866,10.10166367,5.2002425
22.54527533,28.00550133,27.18673967,10.12180267,16.58356867,14.63732967,19.02213933,21.23260833,13.780836,18.94600633,14.685561,8.672982,27.53535733,14.76940333,91.805359,41.465299,23.1945675,24.13815867,7.771793,10.747467,25.9134985
4.030887333,4.809648,4.691089333,4.061925333,3.052056333,3.364756,4.067856,4.520447667,3.903266667,4.057738667,5.845025667,5.490803333,3.879672667,3.927235333,4.249728667,3.786781667,3.098113,3.461785,3.005318,4.810192,3.1634125
19.51512033,16.47955233,16.26949333,18.94868867,25.97447,23.205492,25.18741,21.004748,23.34465667,23.558388,19.941586,21.36314933,25.43630167,23.91862,22.587426,20.77068233,25.4760775,24.77734533,13.333499,16.20498767,24.9359425
6.851326,8.739917667,5.900219333,3.268167667,2.303620667,3.002156333,4.213417,3.291777333,4.479322,2.982742333,5.68442,7.831847333,3.268370667,1.429171333,1.847546,1.2296,2.057542,2.272088,9.271083,14.50575067,3.477943
19.23123267,16.05458133,15.93863533,14.72586333,12.19884967,8.966420333,14.89529,18.23396967,13.05054233,12.47830167,20.66277433,13.03564433,14.91897667,12.941154,16.663613,16.44711133,11.57015,13.581858,12.920131,21.41727967,12.7048985
13.96792567,7.305005333,8.570462667,9.609646,7.937392667,7.242178,9.922915,10.22364267,6.964661333,10.76625633,15.13968267,10.75598033,8.275659,11.31074567,9.166320333,10.68277267,9.4102275,9.891701333,7.111371,11.472163,9.515001835
1.768905333,2.148889667,2.362839,2.282607667,3.195592,2.544276667,2.830135333,2.865834667,3.339535667,3.770270667,2.593475,2.126106,2.507373333,1.902079,1.667792333,1.497733,1.9010435,2.508348667,1.12188,1.893064,2.315458334
2.552900333,5.282418,4.723784333,2.383238333,4.293498,3.356791667,7.182652333,4.489115,2.841748667,3.914272667,2.286387,2.936743,4.701267667,2.965052,2.490943,4.283485667,2.8499025,4.500620333,4.632765,5.680416667,3.657413334
6.000098667,7.171884333,6.134093667,5.844187333,3.946179,4.5711,5.906134667,6.183093,3.356292667,3.702507667,5.955521,4.839708,4.117408,5.334193667,4.335185667,3.975581333,4.685577,5.401826333,5.296626,7.132737,3.416351166
17.11351267,20.607155,23.05475033,17.339156,15.265348,17.32696267,18.927308,17.35015067,18.47318767,16.890484,16.47336367,19.21375233,13.60214233,12.115033,14.64788167,16.10767333,12.805887,17.98610367,14.988247,23.852804,16.02927784
31.323148,44.01102333,24.085327,29.57659167,17.38037667,21.79258633,22.382347,28.41875167,27.85359833,26.73057933,24.39211467,21.11003533,23.05916367,16.42856967,19.164793,15.46869233,12.195228,19.19861133,26.960116,30.044542,14.93968934
1.920007,2.763647,4.853248,1.780639667,4.848234667,4.210393,4.464814333,2.657448667,2.791403,2.998006333,2.264072667,2.447887667,4.116165667,8.196775,2.940680333,6.335054,6.2544915,6.169383333,1.984738,2.478066667,2.658240834
37.25660733,43.86890067,32.62209833,31.83918333,22.529879,19.65877533,26.69943067,25.968637,20.178574,25.67389267,45.96370833,27.50778067,22.955107,23.92772667,26.58663533,22.07619067,25.3715665,27.35302767,53.239488,75.526378,20.61146834
11.553948,20.72267533,6.245348,10.65775333,8.765574667,9.090201667,7.994556,7.802950667,9.116859667,12.367395,14.30803233,15.49989067,9.696274,2.773345667,6.292212333,3.135712,2.4186155,7.433457333,18.57128,17.46215233,9.716462834
4.895465667,4.357562667,5.429545,4.305103333,5.606267333,5.830764,5.557973667,5.131049333,3.754198333,5.017434333,3.995322333,5.058431667,4.063612333,6.017753667,4.105674333,6.400617667,5.9752415,6.807395667,4.621042,5.683727,5.274132667
11.141893,9.601908333,7.767003333,9.270618333,7.25595,6.314341333,7.777013667,10.033683,6.943994333,7.734361,11.26251433,8.414815,6.012714,7.023423333,6.625468333,6.194210667,4.3679195,6.343992333,7.406158,10.52058033,6.045019835
50.43884867,55.78672467,27.73072367,42.885011,44.57654,36.79306833,38.98335533,37.19777733,42.005688,57.946373,53.42115533,49.73183433,58.89250333,30.87824967,42.73955433,26.74541133,31.173435,38.583191,29.488303,41.221973,48.84956267
18.77188267,14.66877933,13.812066,16.84879867,29.1596,19.525191,22.26998133,24.290724,28.693379,41.08097367,24.10967267,10.14823067,38.44774467,24.04916667,23.01512833,26.69316967,20.664163,29.74214867,8.467598,8.136669,25.598715
8.511144333,5.648832667,7.241850667,5.803743667,7.456948667,8.642558333,8.826474333,8.977531333,8.445027667,5.756533333,7.751939667,6.358544667,6.081320333,5.029973333,8.084158333,8.804308667,7.5172045,8.067850333,1.604458,4.762498333,6.702102165
4.490431333,3.293072667,4.319781333,4.370431667,3.401977333,3.797748667,4.447602,4.873062,3.416906667,3.671178333,5.145541,4.084154,3.236299,3.973824333,3.686577667,3.853939333,3.16829,4.192685333,2.301307,4.099566,3.256156334
2.520356667,4.993480333,9.125370667,2.673181667,4.657605,4.100239333,5.783397333,3.973033,2.549792667,1.972835333,3.773601333,5.263999333,2.075146667,4.618342667,5.282299333,6.020527333,5.924857,5.311613333,2.561392,4.442363667,2.666650334
8.836294333,9.083154667,9.416002,8.543069333,7.306089,9.045126333,9.245603,8.767763333,7.368095333,7.392068333,6.684483,9.422649,7.870483333,9.128549667,10.64304367,10.767148,8.2952805,10.81485667,6.46625,11.57645533,7.164988335
11.15418767,8.459446333,8.892060667,7.789241,7.190449,6.574876667,7.604587,9.837687333,6.592532333,6.329417,9.502321667,8.248809333,7.942571333,7.419562667,6.862351333,5.904896333,6.8011115,7.836513,6.042476,10.25394567,6.557881835
16.26682867,24.29732733,16.839544,19.05348367,24.84233833,20.14941633,21.42482,17.022356,16.74905733,26.01419633,20.16082333,19.12828067,18.66486333,19.14915267,15.977363,20.447061,23.5406095,22.88512167,20.428053,17.756264,18.12735917
2013.557277,1957.196929,965.5379407,1851.273817,1564.820956,1320.603466,1331.070084,1325.924127,1326.495256,1442.855551,1515.222171,1620.119005,2950.743178,1403.649193,1943.842748,1671.0065,1549.988734,1796.718699,1592.901792,1619.652367,1926.741603
5.039210333,5.952968,5.813249,5.472907333,7.430789,5.997867,6.467695333,5.194045333,4.669775667,5.347677667,4.357225,5.943225667,5.160729667,6.888385667,4.715153667,5.824975333,6.2208515,7.416851667,5.071454,6.645468333,5.007059167
8.236426,7.720907667,5.979315333,4.297068667,4.325065667,3.770058,5.523001333,6.985204667,5.266125,3.648384333,6.180508667,7.026385667,4.875186,5.263894,5.839484,6.025383333,5.722712,5.866512667,1.338579,5.964834667,5.223915834
3.672740667,3.221786333,6.692532,3.341998667,5.113622333,4.208958333,5.282984667,3.404363,3.225575,3.857662333,2.654825667,2.288557667,3.155288,4.361545,2.851618667,1.887269,6.988721,3.691151667,3.122162,1.559981667,4.276056167
3.275176,2.403476333,3.337273333,3.165953333,2.784560333,2.223405333,3.224143,3.768125,2.194840667,1.684214667,2.099479333,1.497482333,2.863663667,3.947510333,4.090799667,4.031383667,3.04712,3.893547667,1.469187,1.966055,2.1597555
2.652405667,3.448555667,4.866850667,3.402898667,10.09205667,8.313307333,8.394842,9.781289667,14.70682967,5.456141333,3.159659667,3.259955667,4.809344333,4.972229667,4.774007,5.709295667,7.084135,10.83116467,3.113485,2.74562,5.0788405
4.288450333,5.164652333,3.045520667,4.472362667,2.015401,3.174377667,2.773405,3.576314333,2.899914667,2.997049333,4.109968,4.829304,5.144842667,2.344441,2.336059,1.221775,2.7512665,2.117780333,7.35157,5.209756667,2.211570834
14.06928067,20.10931633,15.07529333,11.06209367,11.90806867,9.283306,10.262385,12.759544,13.495847,18.52524,15.186248,10.926244,16.46566133,7.200428333,16.42873167,10.40931167,6.266841,12.08929867,12.084528,13.40021867,15.20150567
4.606167667,3.723411667,5.587149667,6.513135,7.481230333,6.961850667,8.321707333,6.464894333,4.954467,6.506146,7.953807,6.013859667,8.168126,12.65528633,9.725841667,8.934456,9.6782495,11.257243,5.530533,5.182091,6.427349834
6.64607,5.765005,4.204629333,5.920021,4.559837,5.355259,5.940177667,7.093093,7.626937333,6.462209333,6.715164667,7.216508,4.203537333,4.333865667,3.207912,3.793275667,2.813059,4.010255667,5.799147,6.63679,3.9647655
3.685409,3.928639667,2.643409333,2.163346,1.564844,1.276867333,2.068599333,2.64596,2.018119667,2.338654,4.487460333,2.732586,3.344401333,1.647688,2.741943667,2.034016,1.472757,1.732009667,2.303881,3.933778333,1.836190667
3.140105333,1.033174667,1.531257667,3.820906333,9.187755,5.745726333,5.410115667,5.754381,3.910265,4.221146667,2.530684667,2.216201,7.675998667,6.806873667,2.137413333,5.621176333,8.237108,7.775539,1.583916,1.608319,4.648521167
3.722454333,4.261074,3.103502,4.533664,7.322151,5.242495333,4.737645,3.999027667,5.278863667,7.107164,5.355259667,5.062703333,7.082357333,4.793016333,3.747610333,3.556634333,4.4072035,6.969913667,2.590865,3.000322,3.854185
5.665353333,5.128707333,3.251287333,4.163205,3.49799,3.460043,4.434683667,4.297545333,3.930970667,4.103086,4.626582,3.995380667,3.246791333,2.920304333,3.857731,3.932279,3.59104,3.730799667,2.349034,3.853330333,3.173195334
2.104159333,2.119078333,2.137103,2.500772,2.659523333,2.249505,3.022503667,2.264380667,2.323571,2.140979,1.485737667,2.181496667,2.271712,2.550140667,1.414716667,1.732410333,2.2530445,2.352776,1.910262,2.535268,2.114753334
3.176437667,10.09798633,0,0,0,3.831144333,8.543511333,0,0,49.36650933,123.9324993,15.564862,45.84118533,234.6187653,7.118970667,114.9008813,18.2428965,154.8603257,0,0,4.616261833
8.753953667,7.640088333,10.52034933,9.570341667,16.09813333,15.24452667,13.83797367,12.43150433,13.874892,9.655302333,6.977344333,7.734181667,10.560946,13.48682167,10.43063133,11.49353933,16.185812,14.24277533,3.788816,5.189487333,9.0579015
2.737417667,3.732007667,6.651899667,3.209590667,4.995010667,4.751446667,5.247849333,5.415853667,4.942363667,3.348756,2.821092667,3.260636,5.044123333,13.426866,4.504428333,5.576561,6.4850855,6.382678667,0.994315,1.768694,2.750378166
18.06426633,11.875444,23.93587467,23.64842533,33.22247367,28.729468,39.44898233,32.946714,17.61283733,24.624578,21.14637033,18.74737133,30.679985,67.39446167,35.247074,50.05291167,81.513931,63.84293733,7.874712,11.32940333,23.3078255
3.136927667,1.777465333,2.512374,3.424543,9.380021,5.682311333,5.277429,4.968852,6.646603333,5.524414333,2.911823667,2.910706,5.202052667,5.622459333,3.251901333,4.799762,4.392156,7.480047,0.002115,1.479706,3.6166865
21.29807033,20.90105333,18.12396233,19.25253067,26.506967,22.34754767,23.84005633,18.88750567,19.937881,21.233848,17.870684,26.063147,19.21807567,24.51765133,22.07614967,22.260567,22.5355795,24.901496,18.705147,23.75097233,18.9123465
13.19441333,12.87635267,11.69025933,12.88992033,17.58136167,14.59878333,14.848266,13.853161,12.656232,15.34115867,16.05129067,18.52855333,16.019815,17.86405833,15.45784467,18.740556,22.6342755,18.69401367,12.539264,13.699916,15.90419017
79.51928033,58.37114433,56.15442367,51.13102267,51.169673,38.49786367,58.4159,63.416568,45.033397,49.24300467,93.002784,72.18411433,78.425371,70.147807,82.525279,78.58536233,69.824021,64.71479267,44.848015,70.52829333,56.95992084
4.779184667,6.215111333,4.140681,3.984311333,3.697664667,4.001242,3.932406667,3.605942667,3.864422667,3.661076333,4.075607,5.363056333,3.463087333,3.554734667,3.462928333,3.998583,3.106733,4.032648667,3.022767,4.924293667,3.227647667
10.95897033,10.36051467,9.712135333,9.320231,7.710275333,6.894457333,9.235863333,10.46326733,7.471050333,7.436753667,11.81409067,8.982391667,7.679091333,8.844720667,9.505211333,8.176660667,6.2385675,7.850716667,7.328559,12.66893,6.947720165
30.88835133,36.95999033,67.77609967,47.02649233,73.90086333,58.853309,72.28586533,55.34996767,44.08794733,36.37290033,51.144923,55.85030833,50.14052033,83.93593233,54.677534,59.81702333,106.706379,81.80506367,7.792326,14.39375133,40.73472834
7.224814667,8.439237,6.739939,7.048471333,9.496153,8.312015667,8.784131333,8.169587333,7.613947333,8.627121333,10.86955967,8.250222,12.97564267,10.68355533,11.17327967,13.54694367,11.6269855,12.143651,5.905645,7.333780333,10.0851965
5.551942,5.197390333,5.390242,4.306203,8.821307667,6.770357333,8.362715,5.466634,4.113156333,4.852030667,5.348540667,3.723577,10.65029,6.641254667,5.154093667,5.880447667,6.2769105,7.202543333,6.96414,6.806668,6.572646166
12.07592067,14.517894,15.15725267,12.74512067,20.969117,18.282464,16.33124133,14.994804,15.54846333,15.073306,13.05949433,14.39908033,12.742529,19.73812533,14.605066,18.76724933,18.8106265,17.29693667,9.825916,8.667185333,12.9501685
12.27874367,9.943120667,8.145286667,8.838157667,8.477918667,5.495322667,9.422603333,10.080274,6.571212,6.679713667,13.70967967,10.551722,8.982413667,8.940942667,8.804407,8.358095,8.9019715,8.653877,6.878183,12.57099133,7.666484835
2.760313667,3.607580667,3.458089333,2.616221,1.507593,2.101415333,2.448954667,2.144615,1.741230333,1.627183,2.546146667,2.869988,1.953471,2.338075333,2.286946,2.395722333,1.708942,2.589134333,1.728819,2.809430333,2.018994834
6.176372,8.105305,7.036196333,6.64745,6.225238,4.045150667,6.582416667,7.615777333,6.223794667,6.41778,9.548961667,7.188396,6.825406333,8.520264,8.208761333,8.921701667,6.151484,8.186000667,9.387968,13.11753433,4.818598167
3.223673,1.95177,1.908989667,2.586785333,1.032035,1.316429333,2.252939667,2.882177333,2.338808667,1.167681,2.728250667,2.619574667,2.260345667,1.160601,1.544849333,2.862867,1.3550975,2.711881,4.190884,5.424905333,1.565491834
15.35108167,15.111308,14.550935,13.66472867,11.61945333,11.910368,13.74695833,12.96533767,12.52462633,11.55337567,17.94384733,18.507442,17.932116,12.839163,18.44988633,15.280917,12.8880055,14.92983267,12.217821,14.70429633,13.93117284
2.809771333,2.091687333,2.084202,1.251213667,2.124956667,0.878604,2.129149667,2.386973667,1.748306333,1.894611667,2.985609333,2.217493,2.508445667,0.750845333,2.594100333,3.437137,2.055998,2.465879667,1.518707,3.360147667,2.542837
9.115562,7.58926,9.601613667,8.020221333,12.22576233,10.81565,10.402444,9.434851,9.474083333,8.293041333,8.067369333,8.435652,8.445865333,12.17719733,10.256227,13.044387,12.0182165,11.49137567,4.590294,5.599480333,9.995951665
8.417236667,10.69749333,6.076456667,8.581481333,9.131984333,7.848687667,8.848372333,7.393319,7.031645,8.296622,6.290303333,6.675265,3.492552667,3.425445667,3.227584333,3.011095667,3.9587965,5.026345333,3.559992,4.651848333,5.0160305
20.473088,30.63707133,26.61472367,20.680587,17.639091,19.63117467,20.77645833,12.92130133,17.43162133,17.89859733,23.04284967,27.05795967,20.97676867,14.03062367,10.22804633,10.73976233,14.5780955,17.815486,11.621395,23.921349,12.90483584
19.70513967,11.56068767,10.88796433,15.55696867,13.27229967,9.672893,20.74939167,20.11742567,8.019429333,12.720103,23.76294633,12.115666,19.73137967,16.993018,28.50475233,21.49177367,19.6088365,23.73888267,8.442826,18.73341367,13.0885635
8.041225667,8.8932,4.978296667,3.748014667,9.508997,5.997478667,7.168276667,5.476571,6.255891333,3.838399667,2.560718333,7.785384667,0.480181667,4.885309667,4.235295333,6.902515667,7.4477585,6.813808,9.352443,6.039468667,7.172487334
3.365944333,3.385194667,5.726619,3.861267,7.865912667,6.546378,7.556933667,5.589048,4.740510333,4.238425667,5.392183333,8.261750667,5.991505333,9.235482333,5.254476333,7.257432333,9.6319465,7.037027333,2.956117,2.534841,4.0245255
4.172140333,2.875115,3.840058,3.464252,3.741111333,3.891515,4.380266667,4.184782,3.56151,3.110365333,3.986029333,3.306162333,3.077672333,3.916509667,4.100404333,3.545630333,3.1767885,4.449052333,2.78383,3.954840667,2.836274834
17.576112,16.29815467,14.343895,17.74789333,22.711973,17.85331633,19.917015,18.03697833,13.509856,22.18593967,17.34776533,15.05709333,29.00245733,16.306436,17.48113067,16.899144,22.970515,20.21856967,16.329736,12.14038267,21.56699117
23.473551,16.20262633,14.87985733,22.605555,34.965872,26.522637,26.46806367,24.85825367,24.20685167,28.23210567,17.872316,18.71254467,36.98825033,31.85459233,25.737476,21.88054633,35.841871,32.48101333,14.965869,16.25392033,29.734522
23.50807533,14.684453,19.87465167,22.287817,22.04814267,17.36475967,23.049124,23.80568933,19.40929567,12.97220467,23.337195,21.76077,21.385753,26.03162433,20.22796033,20.24314467,16.8921525,21.17117167,19.618466,22.28883433,15.36631
3.889398333,4.851175,3.089504333,4.143402333,3.049635,3.359287333,3.848422,3.411754333,3.517305667,4.502696,5.013226,5.347422,2.725052,3.07994,2.194394,2.511093,2.3831895,3.277495333,8.091451,7.151830667,2.674799333
2.929410333,4.753123667,4.373668,2.878141333,4.093868333,4.687621,3.674004667,3.996274333,3.868974,2.838210667,2.096499667,2.638263,2.381424,1.300854667,1.491341,1.630382333,1.5661335,2.017404667,1.897203,2.683845,2.197059667
20.813668,18.909167,16.52345533,14.00322767,12.61039867,11.90002633,16.83385333,15.58670067,14.72648267,13.04818533,16.72186933,16.24133833,18.24103133,15.090046,13.217704,9.207131667,15.380298,16.26094333,8.7269,15.00321633,15.51345634
2.771213667,1.797284667,2.389921667,2.130915,1.418356,1.584170667,2.109376,2.109691667,1.638983333,1.914361,2.597948667,1.968370333,1.979481667,2.215677667,2.079979333,3.060048,2.1384835,2.37575,1.663181,2.622536,2.068181167
5.704768333,6.380774667,8.413149667,4.126940333,4.871218667,4.053172333,8.40704,7.065048667,3.985088667,5.474008,12.19558067,9.232996,4.192051333,10.959612,6.37397,7.611687333,5.243916,5.736103333,4.268747,9.900910333,5.266949667
4.971969,7.4102,5.957459,6.12612,10.745052,9.468906333,6.894980333,6.438893667,6.660631333,7.937695667,5.246139,5.130005333,5.718304333,6.736761,4.309256,5.95933,6.676438,10.15304733,7.125767,7.834094667,4.895090834
2.142138667,3.679502,7.031837,2.856979,5.049192333,4.626307667,7.233313333,6.016769,3.174278333,1.756853333,3.220327333,4.557559667,5.269681333,8.356824667,6.123808,4.433067,9.807736,4.934561333,0.047963,0.299558667,2.651164167
5.148115,5.079494,6.441802667,5.146866333,6.977505667,6.194881667,6.895244,5.629851667,4.717434667,5.131968667,5.172891333,5.490728667,5.166169,6.619852333,5.940570333,8.918981667,6.2987085,8.175765,3.174152,6.313659,4.991912834
60.44951533,48.31679333,55.13693367,47.71185167,43.365174,50.925332,57.017811,53.513589,51.16796467,41.46523,52.99549233,56.78235867,46.497287,64.73510633,54.00323167,63.094799,58.17815,65.741295,33.988613,52.14339567,47.0018125
3.771444667,4.130625,5.138280333,5.131336667,5.541737,5.945187667,5.467369,6.804207,5.758778,5.094733,6.902385667,7.742802333,4.877584667,7.711419667,4.947147333,5.555672,4.1699005,5.865239,3.983808,4.939755,2.936328334
190.077834,123.821611,139.3822097,168.002504,156.0832643,135.3739897,177.905937,170.1253437,179.1824523,171.01063,222.471175,195.734922,151.080372,161.112693,165.072502,151.7113393,157.7564785,163.4712993,139.030681,163.0272267,177.0638515
27.02567233,24.49789,22.13911133,25.630756,49.64041967,44.19276333,42.50657967,38.40012633,45.92634633,43.341761,26.24198433,25.44153933,29.14235533,26.49535167,25.329053,19.86826,25.807889,33.904425,25.203694,26.83788333,27.3517715
10.41021767,9.845773333,11.37933133,8.273880333,7.714729667,6.152394667,9.009490667,9.722210667,5.983893667,6.458840333,13.201805,10.61319233,12.23183567,14.95968067,10.01402933,7.362123,8.7122605,6.871723,6.849696,8.537070333,6.3734005
11.660654,14.494832,8.506035333,9.536735333,5.992777333,5.021616,8.084813333,9.708060333,7.451805,6.841700667,11.26522233,6.245504,10.769562,5.659155,10.54799033,7.697153,8.04598,6.863759,6.982111,13.76722533,6.774985335
3.621543,2.886072,4.075735,2.211783667,1.967288333,1.991781333,2.992995667,3.113476667,2.599662,2.804248333,5.541577,3.577855333,2.906410333,2.80605,2.303993,4.113418,2.8309105,3.698885333,2.353024,4.850994,2.957234334
5.245663,4.677785667,4.764531667,4.544068667,4.707518333,4.492561,6.845194667,5.797770667,5.400054333,4.932345667,6.535237333,7.326977667,4.389649,4.054274333,4.781255333,4.462691,4.2932605,5.192099333,4.13704,6.003434667,4.2204595
2.561685,2.421491667,1.737804333,2.387322,1.772525333,1.803995333,2.080980333,2.173111667,1.658529667,1.826004333,3.883503333,3.801284,2.499812667,2.430393,2.232026333,1.869729,2.417493,2.236110333,2.867784,3.281919333,1.6674065
1.349212333,1.467225333,1.783374667,3.343282,3.564779333,2.453279667,1.777394,2.016258333,3.312321667,2.990898,2.5269,0.688119333,2.482726333,1.611530667,0.916434,1.360574333,2.4273345,2.3826,0.530135,1.648932,2.516976167
2.942539333,2.708207333,2.504254,2.021466667,1.506037333,0.991331667,1.800979,2.327941,1.780782,1.360683,3.122293667,1.843901333,2.082129333,2.536153667,2.529825333,4.104125,2.1476085,2.877021333,1.542209,2.402067,1.997779334
5.755125,5.367031333,4.648665333,4.354604333,2.951805333,2.573591333,2.99166,4.002382667,3.648253333,1.796816667,3.938420667,3.794543,2.536984,3.158569,2.799162667,3.111210667,2.7335665,2.635883667,2.787732,3.341408,2.729347834
8.701279667,6.450802333,5.754334333,6.201211333,5.371333333,4.765423333,7.244515333,7.476332667,5.537133667,5.228773333,9.089844667,7.498222,7.007729333,5.627544,7.599332,7.390370333,6.346576,6.508611667,5.423196,8.430289667,6.306880833
3.782889667,4.142455,5.421994667,4.502983667,3.384645333,3.160239,3.969962,4.163837333,3.626969,3.118327667,3.959997333,3.910250667,3.038555333,4.939443667,3.743184667,4.215292333,3.3175315,4.254127,2.819851,3.66806,3.245324
7.181247333,2.255339333,5.967229667,5.654793667,6.289263667,4.411806,7.112356,5.36038,3.644913333,2.699423,5.825206667,5.835265333,4.503322,10.28511167,8.224270333,6.328296,7.803157,7.49834,0.254829,1.991592667,5.836287
36.38525333,31.160357,35.37940733,38.29387467,58.05896,49.97194567,48.46281033,43.39916133,44.529534,48.12209733,36.41565833,36.13722633,48.630014,51.774772,46.722614,53.77753667,59.4129995,57.23419033,22.404601,25.806728,37.51357467
6.829811667,3.206092667,4.413361667,6.295913,7.633655667,7.682777667,7.690645667,9.167736667,8.051297333,5.617320667,6.143999,4.885767667,6.552889333,5.466320667,6.871051,5.485229,5.46619,6.288171333,4.491191,5.213728667,5.020804667
183.344609,291.4027947,107.0904973,148.7374643,150.3350613,155.5132977,75.37464067,77.08164967,135.6994667,147.5587307,77.347252,113.115183,49.69963167,0,132.387248,13.197234,0,0,44.203689,156.6519613,82.56972634
3.540274667,2.547761333,2.366254,3.345009333,2.462407,2.469763667,2.769817333,2.541302333,1.399396667,3.290246,4.613712,6.001476667,1.716888333,1.068767333,2.335965,1.65524,2.5065165,2.513754667,3.805658,4.320911333,2.303752334
12.143924,10.894587,9.840867,7.379992,5.934976667,6.232836667,10.08438967,8.973764667,7.999720333,8.723736,10.14803767,10.527337,7.949877,11.28091033,11.163988,11.015344,9.5496055,9.233079333,6.199488,11.85604,8.103444
8.591299667,7.159514667,8.159786,8.386266333,9.747409667,9.403671333,10.414906,10.36170367,8.660629,6.360673333,8.076538667,9.017506,8.370411333,12.13103667,9.776052,10.18001933,10.685835,10.420467,4.349159,5.9983,7.3952285
2.737616667,3.143742,3.694522,4.946916,4.271264333,3.598453,3.999762,2.770944667,2.483359667,1.689052333,2.231259,2.507431,4.276093333,3.409738333,4.744645333,5.829989,7.742555,2.960652333,1.627778,0.876919667,3.114165167
13.951865,13.42878233,12.067303,12.359957,11.869388,8.658492667,13.16673267,15.639833,10.739975,10.160986,15.19243767,10.42992367,9.885639,13.10702733,12.670712,13.33142433,8.6453555,9.954417333,6.846432,13.16695,8.5546145
28.321619,24.00956033,29.714153,19.19693367,39.93699533,28.66848633,32.54428033,22.147543,26.87843333,37.80592033,29.71592233,28.072385,38.46593267,37.46782,38.04380967,41.76654333,42.764093,36.09805767,16.236222,16.984178,34.49236117
9.783666,9.580738,14.16408133,12.66974933,23.25383333,19.293899,17.163227,15.14838033,15.53063367,17.19864,10.773857,10.30956667,13.90286467,19.61356367,12.80339833,17.196275,19.302853,18.89804933,8.982902,13.25047567,11.56332567
8.677962333,6.950273,5.800468,5.553237667,6.09804,3.555309333,7.539726333,7.368836,4.642279,5.336751333,10.27048667,6.800811333,6.865699667,5.867159667,8.898929667,7.931177667,7.9431095,6.535986333,4.342171,8.689771333,6.8219155
38.02310267,28.84814467,36.171176,31.402817,39.67436133,36.580529,41.38282767,39.892989,42.44465167,33.626553,30.75906433,33.44180933,46.304478,56.65506,39.53852067,40.10039833,42.6166905,42.89612367,19.949291,23.07479633,37.19085184
8.714908,11.52441667,11.82279633,11.38818833,18.38381833,16.14813533,17.26633467,13.41595933,12.965896,11.671708,10.58580033,11.43314967,13.42027367,27.036865,12.687274,19.47214433,19.1516025,18.3249,6.175453,8.38062,8.656410166
1.960021667,3.361438333,1.701731333,2.029624333,1.025145667,1.449271333,1.699207,2.894752333,2.694138,0.477872667,1.509747667,1.581633667,3.162653,3.005375333,2.362584667,2.146898667,3.1212205,2.798483667,1.754879,2.496622667,0.520372334
697.0301257,614.689916,621.124505,588.684672,777.266459,820.089123,725.46837,673.3753243,638.131739,605.706811,545.9175603,643.7146793,394.6794193,711.3377287,746.888229,793.2054627,975.4859885,958.125392,816.844935,678.987275,1253.895355
10.14847567,8.567933333,6.653193,7.346743667,7.937154667,5.840763,8.824207667,7.657288667,5.826626667,7.930994667,10.16650033,8.809194333,9.536244333,7.148598667,8.614252,9.4376,8.6487405,9.315048333,3.499355,7.036678667,7.357687335
53.33630367,35.40493667,35.861183,51.11524667,91.566119,84.93778767,68.28736733,73.00332067,82.768877,56.51800033,45.00437933,42.749247,58.719421,71.09564833,47.48890067,46.70866867,54.7322835,68.10831067,25.691898,28.55088333,52.76889934
