"","logFC","logCPM","LR","PValue"
"1097",-14.4148206521045,5.46772912096014,-77586953.6193998,1
"1099",-11.2977531146373,8.53285304451273,880.779966257375,1.47936418946592e-193
"1102",-15.45764159679,4.86933015826287,1743.41798320769,0
"1110",-12.9980076110783,6.90761262483687,4864.1510871832,0
"1111",-13.3046843800192,6.75681056812573,2082.19985771269,0
"1113",-14.3267918478679,5.68855304704835,-77578559.3090626,1
"1114",-14.7080072867128,5.66012690473319,1329.41251148876,4.58696213228525e-291
"1116",-14.2902809223541,5.49163750740554,-77569327.5866059,1
"1117",-13.3776466389213,6.56057983034242,187.998643380842,8.69352365145987e-43
"1119",-14.1279003631234,5.75133320069237,3004.6044747014,0
"1120",-15.1015146079536,5.18078308566527,-77658770.3704074,1
"1122",-15.1825017865588,4.83254768297382,-77660221.5010512,1
"1125",-12.1336334523828,7.69721867586201,1024.92387112134,6.86721671652268e-225
"1127",-11.9039771186624,7.65757124740901,291.800607257973,2.01476503957361e-65
"1141",-15.7507423451627,4.97420614661204,523.555165533849,7.12973797039841e-116
"1142",-13.6179640771387,6.33446815689748,7511.67798836256,0
"1143",-15.4346444355417,4.73721842456583,-77676016.0741536,1
"1147",-14.8419306404648,5.15565721251741,-77633924.5773739,1
"1148",-11.8518767662239,7.8871305274302,908.792030348246,1.20378587780798e-199
"1150",-15.1864988820898,4.9122766018544,-77660614.1490082,1
"1151",-13.3007894351349,7.55522413087389,63.4914517125857,1.61064244262063e-15
"1154",-15.3763225544686,4.72614808826809,-77672574.5318297,1
"1157",-16.0439769153041,4.86937477263041,179.878391923988,5.15195833503712e-41
"1161",-15.7473434926797,4.74964172255251,-77693206.4220503,1
"1162",-9.06358436092756,10.9288941984544,26.55219641957,2.56512917539593e-07
"1168",-11.0669314626087,8.72610074298878,372.885921451632,4.40398729985673e-83
"1169",-14.9414515067989,5.06736546855429,5765.21293317292,0
"1173",-14.6020925609829,5.62417775869611,-77610483.9760368,1
"1174",-15.5472299736634,4.68671510409506,-77683411.7079549,1
"1175",-15.1751587719403,4.70378467076826,985.606494286535,2.41500403255038e-216
"1176",-14.3668533766223,5.61544138079285,757.957652352519,7.46678285863067e-167
"1177",-14.7912511680408,5.15844629239002,-77627506.4418477,1
"1178",-12.6089227637982,7.35546697275039,2493.36476428667,0
"1181",-14.0892999867485,5.94150995325755,-77546095.0518045,1
"1183",-14.0697009182289,5.99799545540667,-77546084.8307878,1
"1184",-13.9638176286668,6.05916306751752,11610.4034251816,0
"1185",-14.5448467084317,5.53589830580256,-77604166.9087374,1
"1189",-15.004168396874,4.81753781957916,689.15128082985,6.8368433570888e-152
"1192",-15.6546657221109,4.87732886087139,594.564961841131,2.54666594271e-131
"1194",-12.8018440624705,7.05442088902326,7134.22539001649,0
"1195",-14.5592364693462,5.35531172461684,-77603905.1500196,1
"1198",-15.2642310590898,4.85839297912436,-77665392.975996,1
"1199",-12.4803439639135,7.41359826162095,632.49723903613,1.43118717785372e-139
"1202",-13.3536860720599,6.63866684084807,13918.0068362297,0
"1204",-13.9749252528965,6.18110983216559,3120.1025729176,0
"1207",-14.8468618662341,5.18862097150957,20475.4845120392,0
"1215",-15.1337115688391,5.14176297867447,1267.9533720362,1.04104663232189e-277
"1218",-14.0679262486462,5.76114391124585,125.882437696894,3.26249182468094e-29
"1219",-8.44930659531966,11.4889379879783,717.632865472821,4.37914237644518e-158
"1220",-15.2365380119309,5.00140555416072,-77665998.2213309,1
"1222",-13.3374139864124,6.74551520341283,1552.09878238932,0
"1226",-14.3030596057946,5.76204996936815,-77575953.29929,1
"1227",-13.3058735118967,6.46718982268088,2044.27349999557,0
"1229",-14.1084048016765,6.44234917907975,640.293170044936,2.88522512284414e-141
"1234",-14.797090700746,5.2791629252229,-77628829.2710749,1
"1235",-12.3504398883627,7.4207538482492,1728.28308220208,0
"1243",-15.2645330791348,4.8057262820345,-77666777.4889914,1
"1244",-13.8902833969197,6.05276395798874,49253.8747862264,0
"1245",-12.0852879677977,7.59244491854356,243.940494966934,5.43913990803929e-55
"1247",-12.4459104601932,7.43820138694912,465.845431393851,2.5694589477622e-103
"1248",-14.6117369618095,5.38099291041277,-77609509.0754632,1
"1249",-14.4836604025271,5.68810667148133,-77598196.1530393,1
"1250",-13.5909707560247,6.35720144433785,4192.71497638788,0
"1251",-14.8773038359913,5.45205073865298,-77638761.1119356,1
"1253",-15.4551772893164,4.74401835903709,-77677641.3591857,1
"1255",-14.0276405511898,5.89045874594781,-77535829.5019996,1
"1256",-15.3675743746991,4.77697682269365,-77671622.3423653,1
"1257",-13.8079479249163,6.03135146433894,-77497171.091313,1
"1258",-13.9142619038397,5.53520053646693,487.395602875344,5.25414816221364e-108
"1260",-14.6243098510806,5.49336983148682,-77613014.5939903,1
"1261",-13.0019684262801,7.16021756288487,879.649270487309,2.60543881442813e-193
"1262",-13.0276409808987,6.60386127490192,753.399971142553,7.31354014318976e-166
"1263",-15.4479205446081,4.68885274672605,-77677994.5129603,1
"1265",-14.8790611470004,5.17371049721802,-77637290.8035413,1
"1271",-21.7352970868541,7.28651901795384,23.9425926920795,9.92514278324883e-07
"1274",-13.2777188079809,6.6944819136147,6022.03386436093,0
"1282",-14.6680350756449,5.45375318290109,6959.74672152477,0
"1286",-13.5056209650152,6.40825626475369,15979.3352014895,0
"1287",-14.886654118914,5.15794728932763,209.393837088943,1.86257710517106e-47
"1291",-15.5204997930454,4.64880598649277,-77680676.7747983,1
"1294",-14.6424024391506,5.38796867175104,14919.0005789252,0
"1297",-15.108638917848,5.043722910153,-77654447.9377308,1
"1303",-15.2237091015113,5.04302023176014,-77663556.5764364,1
"1304",-15.0514143402245,5.16351101724433,-77649713.7223341,1
"1305",-15.0210038957174,5.00056701421744,-77646810.6897717,1
"1308",-14.2473644066671,5.2683019866273,-77564714.9261553,1
"1312",-15.3430338271056,4.92099948256854,-77671477.7898497,1
"1314",-14.7115857077165,5.34557076255589,-77621330.6092954,1
"1323",-13.6784126383377,6.26879137704173,-77476732.9371351,1
"1325",-13.9323537233498,6.16801447470837,-77521480.8610209,1
"1326",-11.2573782572836,9.27442355672504,24.1004244763427,9.14401382832386e-07
"1328",-8.76825288643711,11.0263645195241,1027.34430381608,2.04493383405015e-225
"1331",-14.9665378315018,5.23764233787354,1479.3300521262,9.88131291682493e-324
"1332",-13.0986994052459,7.1107835777967,26.357606056829,2.83699491167685e-07
"1335",-14.1517876182808,5.73802178927743,-77555761.7276854,1
"1337",-14.3364794279372,5.49700472798527,-77577725.6847101,1
"1338",-15.8007901019646,4.89335026329305,957.951744377843,2.47877900161605e-210
"1342",-15.4934277696198,4.84169062946909,522.901447989413,9.89228921677569e-116
"1343",-13.8587405037314,6.43612146813289,733.036357728289,1.95868344732244e-161
"1345",-14.4291377235132,5.58714322676853,-77589421.5591232,1
"1350",-12.5640371752179,7.41810406558121,1777.57534206589,0
"1352",-15.3447284669218,4.89090056723937,-77672115.0300895,1
"1354",-12.9234781544921,7.23414323625939,358.008655952595,7.64181806448904e-80
"1356",-15.3182813237689,4.75436689416204,-77670687.3832002,1
"1359",-15.2628927363904,4.91813128233259,-77666051.7484177,1
"1360",-15.4488621495106,4.84402351895682,259.302468717895,2.4353538598388e-58
"1362",-12.3741699401108,7.25033029082747,631.35687855408,2.53345501611206e-139
"1364",-11.1564616796994,8.80803414820765,823.104329424106,5.11508001547807e-181
"1366",-12.4652515391137,7.38041106227821,2301.00944898707,0
"1368",-11.7777213219159,8.04257485198713,184.726563198813,4.50289524509168e-42
"1369",-15.264672763938,4.72526472090841,-77664092.5404617,1
"1370",-15.3034293280442,4.77548162628288,-77669347.813309,1
"1380",-13.019008688834,6.81450952056052,4409.57976275121,0
"1381",-15.1983388679626,4.96275701389657,-77661565.1375899,1
"1382",-12.8805532733596,6.97315732270108,8028.12365437113,0
"1383",-15.3243931369808,4.92890345452972,-77670206.8888579,1
"1384",-14.8106738112739,5.37472110599574,-77630899.0485958,1
"1385",-13.796811234594,6.24066836771486,7238.6498303097,0
"1387",-12.8148456111006,7.82720115860789,103.143285432478,3.11764469973227e-24
"1388",-15.0199373705061,5.09998271118098,-77646873.3754471,1
"1389",-12.5947145932142,7.19463160418929,1271.30860348011,1.94230747565399e-278
"1394",-14.8211526091921,5.17285247069611,-77630670.3097391,1
"1403",-15.631809799239,4.72662075907619,-77687021.1166841,1
"1404",-15.1181054462735,4.93158942479841,-77655601.5968025,1
"1405",-14.4558251798539,5.98605686777498,174.105784936856,9.38605385251787e-40
"1408",-14.9447285738044,4.7728364904848,2771.07268952879,0
"1409",-13.8829219005835,6.45831323378892,1825.21885839774,0
"1415",-12.9787170820089,7.09244604710085,2003.83643549262,0
"1416",-13.4754052219885,6.31492028666668,30976.3753393169,0
"1418",-14.3781585612842,5.67350155383165,-77585587.3530695,1
"1421",-13.2011863481417,6.4818717234166,3602.98259675718,0
"1422",-13.414322636282,6.69249510541639,5009.51233405851,0
"1423",-14.2909353421011,5.33453871521117,474.897781280891,2.75414826431383e-105
"1431",-14.6297607865424,5.50624390410266,-77613456.0057992,1
"1432",-15.3783817766809,4.83464179944712,-77672366.3778377,1
"1433",-14.530307572569,5.49806307393907,-77601982.1477975,1
"1435",-14.1304576305905,5.9748040076204,459.295289528301,6.84303384559301e-102
"1436",-15.0092408035941,5.09446307080068,-77646875.2068503,1
"1437",-13.9713196819732,6.0937082969165,12331.5918013938,0
"1438",-15.2386115338204,4.72331145147378,-77663579.1579338,1
"1441",-12.5412777378241,7.42181061889466,1729.11680031287,0
"1442",-13.0350986243686,7.15007872604049,853.047959895439,1.58101074237268e-187
"1443",-14.6075078835685,5.5743348999314,-77612708.3232353,1
"1445",-14.9087605513561,5.05439889179674,-77635697.5894481,1
"1448",-15.4086974455004,4.71502299194188,-77673890.5459618,1
"1449",-14.4576856338289,5.23466047570342,971.296634418812,3.11482625244523e-213
"1450",-14.5300102637519,5.64590037316194,21315.8609557411,0
"1453",-12.2800479561809,7.34183925283756,311.838886391653,8.68239277179027e-70
"1457",-14.4549556997501,5.5029485454038,-77591567.9275186,1
"1458",-14.3977110405157,5.75143415735934,-77589556.5429771,1
"1462",-13.2861186643254,6.74454735453138,183.2639977744,9.39272733403837e-42
"1463",-14.7395483265202,5.38203863519094,-77623962.3772213,1
"1465",-11.2948460500937,8.42872742156542,721.714275091622,5.67406280380081e-159
"1466",-12.7175606150059,7.14910366596166,1360.75933849846,7.07285694108314e-298
"1468",-14.1246877361891,5.88776188428076,5892.74430235337,0
"1470",-15.5441150703914,4.76026371182015,32797.3042808223,0
"1471",-12.8825308024705,7.03763662364844,7463.8401989765,0
"1472",-15.3948636325044,4.81547974088844,-77674173.7959261,1
"1473",-12.6515506420271,7.85326012073439,95.7130283542039,1.32803604816915e-22
"1478",-14.4972700613183,5.52821084334872,-77599641.0827348,1
"1487",-15.4290222593582,4.73206107090478,-77676033.1803702,1
"1489",-14.5893243982561,5.57806901020621,-77610478.6201746,1
"1490",-15.625334920962,4.74068863317885,-77689205.9278281,1
"1493",-15.0846776947127,5.36646031952966,-77656860.0878309,1
"1496",-14.9113599038061,5.04523355835969,621.40785779491,3.69448380369028e-137
"1499",-13.8668695627912,6.11843542103565,935.758242617791,1.65414955482103e-205
"1501",-15.2616740156153,4.72310833561777,-77666741.1131116,1
"1503",-10.9573319717159,8.9506632002764,1077.548020804,2.50460893470079e-236
"1507",-14.6787044261437,5.03622852934191,-77614856.4327702,1
"1516",-13.5656019308786,6.23020552374362,846.283354657017,4.67277601038612e-186
"1519",-14.9571761138563,5.25145416313392,-77644436.845054,1
"1522",-14.788843443278,5.27028011638908,-77630318.1144317,1
"1523",-15.3527238672448,4.77705926401966,-77670407.7167408,1
"1524",-14.922718368732,5.15619688690498,-77641944.8791583,1
"1529",-13.8301960547836,6.14007944168506,12115.2749321482,0
"1532",-14.727130770567,5.29484176061432,-77620075.9255237,1
"1538",-15.098222687196,4.33190102493878,110.589505620897,7.27838536544863e-26
"1541",-10.8967859001628,8.98293195181978,451.336196405337,3.69252308503331e-100
"1543",-15.1543052694998,5.03647799782812,-77657286.4648228,1
"1544",-13.5953429437979,6.37552823018275,12964.0388651403,0
"1546",-13.1449141540245,6.47179276045509,554.2521614591,1.49616209003348e-122
"1547",-15.6879966673553,4.59365583051333,-77690344.5822285,1
"1548",-10.8564570369311,9.11849626978629,723.290281097413,2.57748661009136e-159
"1554",-14.273440890558,6.32443120709122,315.958611573886,1.09956367740898e-70
"1555",-15.607964860126,4.81055882237737,-77686827.03897,1
"1556",-14.3771937378562,5.93415444623248,4068.66760980807,0
"1558",-14.8396872224155,5.24302777699575,-77633875.0542473,1
"1561",-15.9815843459703,4.57937778021509,-77704939.7380839,1
"1563",-14.5010605409959,5.88701554831804,2584.67853599533,0
"1564",-14.8069782322026,5.34049007541734,-77632124.9661987,1
"1569",-14.9652933213226,5.18123879487949,-77643994.8993691,1
"1573",-15.1904107734018,4.93203550995575,-77659962.2242642,1
"1581",-10.8327552344869,9.0467352080452,491.02555068245,8.52441221606265e-109
"1582",-14.7824669571052,5.21902343740138,200.95369343268,1.2933529530716e-45
"1583",-13.1770415909345,6.71528722098616,7793.40201593056,0
"1586",-14.7982314774418,5.43278525494566,-77630685.544096,1
"1589",-15.6163393812049,4.8296249356292,-77687152.939592,1
"1591",-15.6702069235534,5.30172778768377,98.525148253731,3.20923167583185e-23
"1594",-14.3265492865676,5.83161261110978,3696.01544663922,0
"1595",-15.090577300874,5.13251069713971,-77654065.2851409,1
"1597",-10.980990545207,8.97544396440468,1503.21105462156,0
"1598",-12.07872161685,7.95785069450922,1817.53933368198,0
"1601",-14.2548864530908,5.89470369842438,-77569290.4583611,1
"1602",-11.9320923875086,7.86834168461599,663.855617044938,2.16688497444064e-146
"1605",-13.955259315297,6.0548699947337,-77527145.7452781,1
"1607",-12.528583242186,7.45263527293253,1817.44306738396,0
"1612",-14.8308958310612,5.28711443277874,-77633294.7165249,1
"1614",-12.942194132923,6.72658831061207,246.537964717309,1.47643820042273e-55
"1619",-14.6575434940573,5.24706548965652,-77615271.7453576,1
"1620",-14.3404525136844,5.61720503878546,7085.87580028083,0
"1624",-14.3534296971151,5.69433392855074,-77583819.4713241,1
"1625",-14.7859386837433,5.41760494250503,-77628684.4487773,1
"1627",-13.8433146943885,6.28460734010769,486.631875150504,7.7034066914921e-108
"1639",-15.0730973457112,5.1121061456913,-77653168.5739889,1
"1640",-15.4251963699377,4.77592740065368,-77676008.6850947,1
"1641",-15.0363604193127,5.17962656766291,-77649843.9659559,1
"1642",-12.4902988482528,7.49889421557183,1451.94199275946,1.08509809753223e-317
"1647",-13.5437190622368,6.37419337833861,33427.5200533777,0
"1648",-15.136163412788,4.99900838161224,-77656709.5234226,1
"1649",-10.9511657008397,8.99532185581037,928.219740704373,7.19933437618058e-204
"1655",-15.387486135098,5.01277221758768,-77676156.8239202,1
"1658",-13.7345409027627,6.35842203948958,4326.29716008066,0
"1659",-15.7747146388713,4.59953664256728,-77694424.9924672,1
"1660",-14.7850438066927,5.31219281282638,1969.20555782214,0
"1662",-14.8263728278318,5.25346665980554,-77631540.2528445,1
"1663",-11.7176311158913,8.55058712662921,275.456250978905,7.34152471185764e-62
"1664",-11.0332510238406,8.81210868933839,498.111342480457,2.44853090754033e-110
"1665",-14.3808422623238,5.68434336648968,-77583556.289551,1
"1667",-13.7800735070862,6.22996859367173,-77492903.4587925,1
"1669",-11.118242436298,8.77748604729454,542.165388268238,6.37321528084276e-120
"1670",-14.4007815317171,5.83647293049985,-77588594.6483761,1
"1671",-14.9776741365834,5.04366892831468,-77644372.9262338,1
"1672",-14.5139794037604,5.48905872411844,-77600053.6946053,1
"1674",-15.1654435805626,4.95558966162894,-77659304.9481072,1
"1675",-14.2015852093846,6.14577157967545,2120.51843410819,0
"1680",-11.9448142128184,8.01080441432429,1736.18221772111,0
"1681",-15.2744089008464,5.1391963514811,1336.44670038921,1.35808269417626e-292
"1685",-15.3714369056486,4.72830511217764,-77670781.0435176,1
"1687",-11.935877782333,7.85940451275152,1536.79137132116,0
"1688",-14.0956202060139,5.86831143360187,-77545936.0167506,1
"1690",-14.5391511530965,5.68559252503148,-77606327.4582406,1
"1692",-14.7955049481123,5.39185327630146,-77629127.3299759,1
"1693",-13.2218191423549,6.44573249517002,576.364913812754,2.31627549557369e-127
"1697",-14.1000398903465,5.91675220144252,-77547572.1993066,1
"1698",-15.1246387568147,5.05582067112118,-77655869.1122522,1
"1709",-14.9151344572373,5.19770542522819,-77639359.0392201,1
"1714",-14.5147945786585,5.55648758189936,-77599886.4898014,1
"1718",-15.4084132603265,4.73941590694889,-77675036.8158711,1
"1719",-15.2292449907816,4.93595640867207,-77664177.1422835,1
"1720",-15.771665368253,4.48669480245517,444.643998576525,1.05619730502477e-98
"1724",-12.4505618169481,7.42151192553495,1972.19189272278,0
"1735",-10.2673507981933,9.51787689088059,1016.81445125778,3.97594610157759e-223
"1736",-12.3763907480856,7.47406114762737,2702.11324248706,0
"1737",-15.1941513211564,5.0605464674156,-77660810.8426521,1
"1741",-10.0936133441131,9.76216545060821,26.9476356793858,2.09042704744055e-07
